shot_id,filename,begin_frame,face_1,face_2,face_3,notes,b_frame,duration,end_frame,frames
196,camera shots_Sub_196,00:18:30:22,NA,NA,NA,film,2022-10-24 00:18:30,3.9300000667572,2022-10-24 00:18:34,83
197,camera shots_Sub_197,00:18:34:15,NA,NA,NA,film,2022-10-24 00:18:34,9.84999990463257,2022-10-24 00:18:44,93
198,camera shots_Sub_198,00:18:44:00,NA,NA,NA,film,2022-10-24 00:18:44,4.23000001907349,2022-10-24 00:18:48,235
199,camera shots_Sub_199,00:18:48:23,NA,NA,NA,film,2022-10-24 00:18:48,8.84999990463257,2022-10-24 00:18:57,123
200,camera shots_Sub_200,00:18:57:08,NA,NA,NA,film,2022-10-24 00:18:57,3.03999996185303,2022-10-24 00:19:00,210
201,camera shots_Sub_201,00:19:00:12,citizen1,mod_f,Kaag,faces in background,2022-10-24 00:19:00,4.88000011444092,2022-10-24 00:19:05,79
202,camera shots_Sub_202,00:19:05:00,mod_f,NA,NA,NA,2022-10-24 00:19:05,3.03999996185303,2022-10-24 00:19:08,113
203,camera shots_Sub_203,00:19:08:04,Kaag,NA,NA,NA,2022-10-24 00:19:08,2.19000005722046,2022-10-24 00:19:10,79
204,camera shots_Sub_204,00:19:10:23,citizen1,mod_f,Kaag,faces in background,2022-10-24 00:19:10,10.9000000953674,2022-10-24 00:19:21,69
205,camera shots_Sub_205,00:19:21:13,citizen1,NA,NA,NA,2022-10-24 00:19:21,5.91999983787537,2022-10-24 00:19:27,265
206,camera shots_Sub_206,00:19:27:05,citizen1,mod_f,Kaag,faces in background,2022-10-24 00:19:27,5.08000016212463,2022-10-24 00:19:32,133
207,camera shots_Sub_207,00:19:32:13,citizen1,NA,NA,NA,2022-10-24 00:19:32,6.93999981880188,2022-10-24 00:19:39,169
208,camera shots_Sub_208,00:19:39:07,Kaag,NA,NA,NA,2022-10-24 00:19:39,4.95000004768372,2022-10-24 00:19:44,120
209,camera shots_Sub_209,00:19:44:02,citizen1,mod_f,Kaag,faces in background,2022-10-24 00:19:44,6.13000011444092,2022-10-24 00:19:50,163
210,camera shots_Sub_210,00:19:50:15,Kaag,NA,NA,NA,2022-10-24 00:19:50,11.9599997997284,2022-10-24 00:20:02,296
211,camera shots_Sub_211,00:20:02:11,citizen1,NA,NA,NA,2022-10-24 00:20:02,5.9300000667572,2022-10-24 00:20:08,143
212,camera shots_Sub_212,00:20:08:04,citizen1,mod_f,Kaag,faces in background,2022-10-24 00:20:08,4.99000000953674,2022-10-24 00:20:13,124
213,camera shots_Sub_213,00:20:13:03,Kaag,NA,NA,NA,2022-10-24 00:20:13,6.04999995231628,2022-10-24 00:20:19,155
214,camera shots_Sub_214,00:20:19:08,citizen1,NA,NA,NA,2022-10-24 00:20:19,5.95000004768372,2022-10-24 00:20:25,145
215,camera shots_Sub_215,00:20:25:03,Kaag,NA,NA,NA,2022-10-24 00:20:25,10.0199999809265,2022-10-24 00:20:35,252
216,camera shots_Sub_216,00:20:35:05,citizen1,mod_f,Kaag,faces in background,2022-10-24 00:20:35,4.17000007629395,2022-10-24 00:20:39,117
217,camera shots_Sub_217,00:20:39:22,citizen1,NA,NA,NA,2022-10-24 00:20:39,6.85999989509583,2022-10-24 00:20:46,161
218,camera shots_Sub_218,00:20:46:08,Kaag,NA,NA,NA,2022-10-24 00:20:46,4.01999998092651,2022-10-24 00:20:50,102
219,camera shots_Sub_219,00:20:50:10,citizen1,NA,NA,NA,2022-10-24 00:20:50,5.01999998092651,2022-10-24 00:20:55,127
220,camera shots_Sub_220,00:20:55:12,Kaag,NA,NA,NA,2022-10-24 00:20:55,4.97000002861023,2022-10-24 00:21:00,122
221,camera shots_Sub_221,00:21:00:09,citizen1,NA,NA,NA,2022-10-24 00:21:00,5.07000017166138,2022-10-24 00:21:05,132
222,camera shots_Sub_222,00:21:05:16,citizen1,mod_f,Kaag,faces in background,2022-10-24 00:21:05,5.05999994277954,2022-10-24 00:21:10,131
223,camera shots_Sub_223,00:21:10:22,Kaag,NA,NA,NA,2022-10-24 00:21:10,13.8599998950958,2022-10-24 00:21:24,336
224,camera shots_Sub_224,00:21:24:08,citizen1,NA,NA,NA,2022-10-24 00:21:24,4.06000018119812,2022-10-24 00:21:28,106
225,camera shots_Sub_225,00:21:28:14,Kaag,NA,NA,NA,2022-10-24 00:21:28,3.96999979019165,2022-10-24 00:21:32,97
226,camera shots_Sub_226,00:21:32:11,citizen1,NA,NA,NA,2022-10-24 00:21:32,6.91000008583069,2022-10-24 00:21:39,166
227,camera shots_Sub_227,00:21:39:02,citizen1,mod_f,Kaag,faces in background,2022-10-24 00:21:39,9.00999999046326,2022-10-24 00:21:48,226
228,camera shots_Sub_228,00:21:48:03,Rutte,NA,NA,NA,2022-10-24 00:21:48,2.19000005722046,2022-10-24 00:21:50,69
229,camera shots_Sub_229,00:21:50:22,Klaver,NA,NA,NA,2022-10-24 00:21:50,3.86999988555908,2022-10-24 00:21:54,87
230,camera shots_Sub_230,00:21:54:09,citizen1,NA,NA,NA,2022-10-24 00:21:54,6.09000015258789,2022-10-24 00:22:00,159
231,camera shots_Sub_231,00:22:00:18,Kaag,NA,NA,NA,2022-10-24 00:22:00,3.96000003814697,2022-10-24 00:22:04,96
232,camera shots_Sub_232,00:22:04:14,citizen1,mod_f,Kaag,faces in background,2022-10-24 00:22:04,3.07999992370605,2022-10-24 00:22:07,83
233,camera shots_Sub_233,00:22:07:22,mod_f,NA,NA,NA,2022-10-24 00:22:07,5.95000004768372,2022-10-24 00:22:13,145
234,camera shots_Sub_234,00:22:13:17,citizen1,NA,NA,NA,2022-10-24 00:22:13,4.02999997138977,2022-10-24 00:22:17,103
235,camera shots_Sub_235,00:22:17:20,Kaag,NA,NA,NA,2022-10-24 00:22:17,5.02999997138977,2022-10-24 00:22:22,128
236,camera shots_Sub_236,00:22:22:23,citizen1,NA,NA,NA,2022-10-24 00:22:22,3.84999990463257,2022-10-24 00:22:26,85
237,camera shots_Sub_237,00:22:26:08,Kaag,NA,NA,NA,2022-10-24 00:22:26,9.07000017166138,2022-10-24 00:22:35,232
238,camera shots_Sub_238,00:22:35:15,citizen1,NA,NA,NA,2022-10-24 00:22:35,4.92999982833862,2022-10-24 00:22:40,118
239,camera shots_Sub_239,00:22:40:08,citizen1,mod_f,Kaag,faces in background,2022-10-24 00:22:40,4.15000009536743,2022-10-24 00:22:44,115
240,camera shots_Sub_240,00:22:44:23,citizen1,NA,NA,NA,2022-10-24 00:22:44,4.78999996185303,2022-10-24 00:22:49,104
241,camera shots_Sub_241,00:22:49:02,mod_f,NA,NA,NA,2022-10-24 00:22:49,3.05999994277954,2022-10-24 00:22:52,81
242,camera shots_Sub_242,00:22:52:08,citizen1,NA,NA,NA,2022-10-24 00:22:52,4.99000000953674,2022-10-24 00:22:57,124
243,camera shots_Sub_243,00:22:57:07,Kaag,NA,NA,NA,2022-10-24 00:22:57,9.00999999046326,2022-10-24 00:23:06,226
244,camera shots_Sub_244,00:23:06:08,Rutte,NA,NA,NA,2022-10-24 00:23:06,3.92000007629395,2022-10-24 00:23:10,92
245,camera shots_Sub_245,00:23:10:00,citizen1,mod_f,Kaag,faces in background,2022-10-24 00:23:10,3.13000011444092,2022-10-24 00:23:13,88
246,camera shots_Sub_246,00:23:13:13,citizen1,NA,NA,NA,2022-10-24 00:23:13,7,2022-10-24 00:23:20,175
247,camera shots_Sub_247,00:23:20:13,mod_f,mod_m,NA,NA,2022-10-24 00:23:20,7.09999990463257,2022-10-24 00:23:27,185
248,camera shots_Sub_248,00:23:27:23,Marijnissen,NA,NA,NA,2022-10-24 00:23:27,3.94000005722046,2022-10-24 00:23:31,94
249,camera shots_Sub_249,00:23:31:17,mod_f,mod_m,NA,NA,2022-10-24 00:23:31,8.03999996185303,2022-10-24 00:23:39,204
250,camera shots_Sub_250,00:23:39:21,NA,NA,NA,groupshot,2022-10-24 00:23:39,13.8199999332428,2022-10-24 00:23:53,332
251,camera shots_Sub_251,00:23:53:03,NA,NA,NA,groupshot,2022-10-24 00:23:53,4.97000002861023,2022-10-24 00:23:58,122
252,camera shots_Sub_252,00:23:58:00,mod_f,mod_m,NA,NA,2022-10-24 00:23:58,9.21000003814697,2022-10-24 00:24:07,246
253,camera shots_Sub_253,00:24:07:21,mod_f,mod_m,NA,NA,2022-10-24 00:24:07,9.78999996185303,2022-10-24 00:24:17,229
254,camera shots_Sub_254,00:24:17:00,Hoekstra,NA,NA,NA,2022-10-24 00:24:17,1.01999998092651,2022-10-24 00:24:18,27
255,camera shots_Sub_255,00:24:18:02,NA,NA,NA,film,2022-10-24 00:24:18,46.0199999809265,2022-10-24 00:25:04,1152
256,camera shots_Sub_256,00:25:04:04,NA,NA,NA,groupshot,2022-10-24 00:25:04,4.04999995231628,2022-10-24 00:25:08,105
257,camera shots_Sub_257,00:25:08:09,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:25:08,5.05000019073486,2022-10-24 00:25:13,130
258,camera shots_Sub_258,00:25:13:14,Hoekstra,NA,NA,NA,2022-10-24 00:25:13,5.95999979972839,2022-10-24 00:25:19,146
259,camera shots_Sub_259,00:25:19:10,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:25:19,5.03000020980835,2022-10-24 00:25:24,128
260,camera shots_Sub_260,00:25:24:13,Hoekstra,NA,NA,NA,2022-10-24 00:25:24,3,2022-10-24 00:25:27,75
261,camera shots_Sub_261,00:25:27:13,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:25:27,7.94999980926514,2022-10-24 00:25:35,195
262,camera shots_Sub_262,00:25:35:08,Hoekstra,NA,NA,NA,2022-10-24 00:25:35,7.03999996185303,2022-10-24 00:25:42,179
263,camera shots_Sub_263,00:25:42:12,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:25:42,5.94000005722046,2022-10-24 00:25:48,144
264,camera shots_Sub_264,00:25:48:06,NA,NA,NA,groupshot,2022-10-24 00:25:48,4.08000016212463,2022-10-24 00:25:52,108
265,camera shots_Sub_265,00:25:52:14,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:25:52,5.87999987602234,2022-10-24 00:25:58,138
266,camera shots_Sub_266,00:25:58:02,Hoekstra,NA,NA,NA,2022-10-24 00:25:58,8,2022-10-24 00:26:06,200
267,camera shots_Sub_267,00:26:06:02,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:26:06,5.16000008583069,2022-10-24 00:26:11,141
268,camera shots_Sub_268,00:26:11:18,NA,NA,NA,groupshot,2022-10-24 00:26:11,4.87999987602234,2022-10-24 00:26:16,113
269,camera shots_Sub_269,00:26:16:06,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:26:16,2.16000008583069,2022-10-24 00:26:18,66
270,camera shots_Sub_270,00:26:18:22,Hoekstra,NA,NA,NA,2022-10-24 00:26:18,11.8499999046326,2022-10-24 00:26:30,285
271,camera shots_Sub_271,00:26:30:07,citizen2_m,NA,NA,NA,2022-10-24 00:26:30,3.15000009536743,2022-10-24 00:26:33,90
272,camera shots_Sub_272,00:26:33:22,Hoekstra,NA,NA,NA,2022-10-24 00:26:33,3.83999991416931,2022-10-24 00:26:37,84
273,camera shots_Sub_273,00:26:37:06,citizen2_f,NA,NA,NA,2022-10-24 00:26:37,3.08000016212463,2022-10-24 00:26:40,83
274,camera shots_Sub_274,00:26:40:14,Hoekstra,NA,NA,NA,2022-10-24 00:26:40,6.97999978065491,2022-10-24 00:26:47,173
275,camera shots_Sub_275,00:26:47:12,NA,NA,NA,groupshot,2022-10-24 00:26:47,5.07000017166138,2022-10-24 00:26:52,132
276,camera shots_Sub_276,00:26:52:19,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:26:52,4.94000005722046,2022-10-24 00:26:57,119
277,camera shots_Sub_277,00:26:57:13,Hoekstra,NA,NA,NA,2022-10-24 00:26:57,5.89999985694885,2022-10-24 00:27:03,140
278,camera shots_Sub_278,00:27:03:03,mod_f,NA,NA,NA,2022-10-24 00:27:03,3.05999994277954,2022-10-24 00:27:06,81
279,camera shots_Sub_279,00:27:06:09,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:27:06,2.15000009536743,2022-10-24 00:27:08,65
280,camera shots_Sub_280,00:27:08:24,Hoekstra,NA,NA,NA,2022-10-24 00:27:08,5.86999988555908,2022-10-24 00:27:14,137
281,camera shots_Sub_281,00:27:14:11,NA,NA,NA,groupshot,2022-10-24 00:27:14,4.96000003814697,2022-10-24 00:27:19,121
282,camera shots_Sub_282,00:27:19:07,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:27:19,5.10000014305115,2022-10-24 00:27:24,135
283,camera shots_Sub_283,00:27:24:17,Hoekstra,NA,NA,NA,2022-10-24 00:27:24,9.90999984741211,2022-10-24 00:27:34,241
284,camera shots_Sub_284,00:27:34:08,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:27:34,5.16000008583069,2022-10-24 00:27:39,141
285,camera shots_Sub_285,00:27:39:24,Hoekstra,NA,NA,NA,2022-10-24 00:27:39,9,2022-10-24 00:27:48,225
286,camera shots_Sub_286,00:27:48:24,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:27:48,8.98000001907349,2022-10-24 00:27:57,223
287,camera shots_Sub_287,00:27:57:22,Hoekstra,NA,NA,NA,2022-10-24 00:27:57,4,2022-10-24 00:28:01,100
288,camera shots_Sub_288,00:28:01:22,citizen2_m,NA,NA,NA,2022-10-24 00:28:01,3.8899998664856,2022-10-24 00:28:05,89
289,camera shots_Sub_289,00:28:05:11,Hoekstra,NA,NA,NA,2022-10-24 00:28:05,8.91000008583069,2022-10-24 00:28:14,216
290,camera shots_Sub_290,00:28:14:02,NA,NA,NA,groupshot,2022-10-24 00:28:14,6.1100001335144,2022-10-24 00:28:20,161
291,camera shots_Sub_291,00:28:20:13,Hoekstra,NA,NA,NA,2022-10-24 00:28:20,12,2022-10-24 00:28:32,300
292,camera shots_Sub_292,00:28:32:13,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:28:32,5.03999996185303,2022-10-24 00:28:37,129
293,camera shots_Sub_293,00:28:37:17,Hoekstra,NA,NA,NA,2022-10-24 00:28:37,7.99000000953674,2022-10-24 00:28:45,199
294,camera shots_Sub_294,00:28:45:16,NA,NA,NA,groupshot,2022-10-24 00:28:45,3.92999982833862,2022-10-24 00:28:49,93
295,camera shots_Sub_295,00:28:49:09,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:28:49,4.94000005722046,2022-10-24 00:28:54,119
296,camera shots_Sub_296,00:28:54:03,NA,NA,NA,groupshot,2022-10-24 00:28:54,3.02999997138977,2022-10-24 00:28:57,78
297,camera shots_Sub_297,00:28:57:06,Hoekstra,NA,NA,NA,2022-10-24 00:28:57,5.16000008583069,2022-10-24 00:29:02,141
298,camera shots_Sub_298,00:29:02:22,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:29:02,3.89999985694885,2022-10-24 00:29:06,90
299,camera shots_Sub_299,00:29:06:12,Hoekstra,NA,NA,NA,2022-10-24 00:29:06,9.94000005722046,2022-10-24 00:29:16,244
300,camera shots_Sub_300,00:29:16:06,Rutte,NA,NA,NA,2022-10-24 00:29:16,4.05999994277954,2022-10-24 00:29:20,106
301,camera shots_Sub_301,00:29:20:12,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:29:20,6.08000016212463,2022-10-24 00:29:26,158
302,camera shots_Sub_302,00:29:26:20,NA,NA,NA,groupshot,2022-10-24 00:29:26,3.90999984741211,2022-10-24 00:29:30,91
303,camera shots_Sub_303,00:29:30:11,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:29:30,5.08000016212463,2022-10-24 00:29:35,133
304,camera shots_Sub_304,00:29:35:19,Hoekstra,NA,NA,NA,2022-10-24 00:29:35,3.00999999046326,2022-10-24 00:29:38,76
305,camera shots_Sub_305,00:29:38:20,Klaver,NA,NA,NA,2022-10-24 00:29:38,3.85999989509583,2022-10-24 00:29:42,86
306,camera shots_Sub_306,00:29:42:06,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:29:42,4.96000003814697,2022-10-24 00:29:47,121
307,camera shots_Sub_307,00:29:47:02,Hoekstra,NA,NA,NA,2022-10-24 00:29:47,2.16000008583069,2022-10-24 00:29:49,66
308,camera shots_Sub_308,00:29:49:18,mod_f,NA,NA,NA,2022-10-24 00:29:49,2.92999982833862,2022-10-24 00:29:52,68
309,camera shots_Sub_309,00:29:52:11,citizen2_f,citizen2_m,NA,NA,2022-10-24 00:29:52,1.10000014305115,2022-10-24 00:29:53,35
310,camera shots_Sub_310,00:29:53:21,NA,NA,NA,groupshot,2022-10-24 00:29:53,7.90999984741211,2022-10-24 00:30:01,191
311,camera shots_Sub_311,00:30:01:12,NA,NA,NA,groupshot,2022-10-24 00:30:01,1.1100001335144,2022-10-24 00:30:02,36
312,camera shots_Sub_312,00:30:02:23,mod_f,NA,NA,faces in background,2022-10-24 00:30:02,50.9100000858307,2022-10-24 00:30:53,1266
313,camera shots_Sub_313,00:30:53:14,Klaver,NA,NA,NA,2022-10-24 00:30:53,3.8899998664856,2022-10-24 00:30:57,89
314,camera shots_Sub_314,00:30:57:03,Rutte,NA,NA,NA,2022-10-24 00:30:57,4.14000010490417,2022-10-24 00:31:01,114
315,camera shots_Sub_315,00:31:01:17,mod_f,NA,NA,NA,2022-10-24 00:31:01,11.8799998760223,2022-10-24 00:31:13,288
316,camera shots_Sub_316,00:31:13:05,NA,NA,NA,groupshot,2022-10-24 00:31:13,3.01999998092651,2022-10-24 00:31:16,77
317,camera shots_Sub_317,00:31:16:07,Kaag,NA,NA,NA,2022-10-24 00:31:16,2.96000003814697,2022-10-24 00:31:19,71
318,camera shots_Sub_318,00:31:19:03,Hoekstra,NA,NA,NA,2022-10-24 00:31:19,3.07999992370605,2022-10-24 00:31:22,83
319,camera shots_Sub_319,00:31:22:11,NA,NA,NA,groupshot,2022-10-24 00:31:22,6,2022-10-24 00:31:28,150
320,camera shots_Sub_320,00:31:28:11,mod_m,NA,NA,NA,2022-10-24 00:31:28,3.02000021934509,2022-10-24 00:31:31,77
321,camera shots_Sub_321,00:31:31:13,NA,NA,NA,groupshot,2022-10-24 00:31:31,4.10999989509583,2022-10-24 00:31:35,111
322,camera shots_Sub_322,00:31:35:24,Marijnissen,NA,NA,NA,2022-10-24 00:31:35,1.97000002861023,2022-10-24 00:31:37,47
323,camera shots_Sub_323,00:31:37:21,Rutte,NA,NA,NA,2022-10-24 00:31:37,2.85999989509583,2022-10-24 00:31:40,61
324,camera shots_Sub_324,00:31:40:07,mod_m,Marijnissen,NA,NA,2022-10-24 00:31:40,2,2022-10-24 00:31:42,50
325,camera shots_Sub_325,00:31:42:07,Marijnissen,NA,NA,NA,2022-10-24 00:31:42,14.1700000762939,2022-10-24 00:31:56,367
326,camera shots_Sub_326,00:31:56:24,NA,NA,NA,groupshot,2022-10-24 00:31:56,2,2022-10-24 00:31:58,50
327,camera shots_Sub_327,00:31:58:24,Kaag,NA,NA,NA,2022-10-24 00:31:58,3.91000008583069,2022-10-24 00:32:02,91
328,camera shots_Sub_328,00:32:02:15,Marijnissen,Klaver,NA,NA,2022-10-24 00:32:02,2.96999979019165,2022-10-24 00:32:05,72
329,camera shots_Sub_329,00:32:05:12,Marijnissen,NA,NA,NA,2022-10-24 00:32:05,5.04000020027161,2022-10-24 00:32:10,129
330,camera shots_Sub_330,00:32:10:16,Rutte,NA,NA,NA,2022-10-24 00:32:10,4.02999997138977,2022-10-24 00:32:14,103
331,camera shots_Sub_331,00:32:14:19,Marijnissen,NA,NA,NA,2022-10-24 00:32:14,2.97000002861023,2022-10-24 00:32:17,72
332,camera shots_Sub_332,00:32:17:16,Rutte,NA,NA,NA,2022-10-24 00:32:17,13.039999961853,2022-10-24 00:32:30,329
333,camera shots_Sub_333,00:32:30:20,Marijnissen,NA,NA,NA,2022-10-24 00:32:30,4.01999998092651,2022-10-24 00:32:34,102
334,camera shots_Sub_334,00:32:34:22,Wilders,NA,NA,NA,2022-10-24 00:32:34,5.79999995231628,2022-10-24 00:32:40,130
335,camera shots_Sub_335,00:32:40:02,Rutte,NA,NA,NA,2022-10-24 00:32:40,7.19000005722046,2022-10-24 00:32:47,194
336,camera shots_Sub_336,00:32:47:21,NA,NA,NA,groupshot,2022-10-24 00:32:47,4.82999992370605,2022-10-24 00:32:52,108
337,camera shots_Sub_337,00:32:52:04,Rutte,NA,NA,NA,2022-10-24 00:32:52,2.96000003814697,2022-10-24 00:32:55,71
338,camera shots_Sub_338,00:32:55:00,mod_m,NA,NA,NA,2022-10-24 00:32:55,3.15000009536743,2022-10-24 00:32:58,90
339,camera shots_Sub_339,00:32:58:15,NA,NA,NA,groupshot,2022-10-24 00:32:58,3.08999991416931,2022-10-24 00:33:01,84
340,camera shots_Sub_340,00:33:01:24,Kaag,NA,NA,NA,2022-10-24 00:33:01,12.9800000190735,2022-10-24 00:33:14,323
341,camera shots_Sub_341,00:33:14:22,Rutte,NA,NA,NA,2022-10-24 00:33:14,5.82999992370605,2022-10-24 00:33:20,133
342,camera shots_Sub_342,00:33:20:05,Kaag,NA,NA,NA,2022-10-24 00:33:20,12.0499999523163,2022-10-24 00:33:32,305
343,camera shots_Sub_343,00:33:32:10,NA,NA,NA,groupshot,2022-10-24 00:33:32,2.90000009536743,2022-10-24 00:33:35,65
344,camera shots_Sub_344,00:33:35:00,Wilders,NA,NA,NA,2022-10-24 00:33:35,10.1800000667572,2022-10-24 00:33:45,268
345,camera shots_Sub_345,00:33:45:18,Kaag,NA,NA,NA,2022-10-24 00:33:45,4,2022-10-24 00:33:49,100
346,camera shots_Sub_346,00:33:49:18,Wilders,NA,NA,NA,2022-10-24 00:33:49,7.04999995231628,2022-10-24 00:33:56,180
347,camera shots_Sub_347,00:33:56:23,NA,NA,NA,groupshot,2022-10-24 00:33:56,3.92000007629395,2022-10-24 00:34:00,92
348,camera shots_Sub_348,00:34:00:15,Wilders,NA,NA,NA,2022-10-24 00:34:00,5.85999989509583,2022-10-24 00:34:06,136
349,camera shots_Sub_349,00:34:06:01,NA,NA,NA,groupshot,2022-10-24 00:34:06,3.13000011444092,2022-10-24 00:34:09,88
350,camera shots_Sub_350,00:34:09:14,Wilders,NA,NA,NA,2022-10-24 00:34:09,3.01999998092651,2022-10-24 00:34:12,77
351,camera shots_Sub_351,00:34:12:16,Kaag,NA,NA,NA,2022-10-24 00:34:12,2.83999991416931,2022-10-24 00:34:15,59
352,camera shots_Sub_352,00:34:15:00,NA,NA,NA,groupshot,2022-10-24 00:34:15,3.24000000953674,2022-10-24 00:34:18,99
353,camera shots_Sub_353,00:34:18:24,Klaver,NA,NA,NA,2022-10-24 00:34:18,13.8599998950958,2022-10-24 00:34:32,336
354,camera shots_Sub_354,00:34:32:10,mod_m,Marijnissen,Klaver,NA,2022-10-24 00:34:32,4,2022-10-24 00:34:36,100
355,camera shots_Sub_355,00:34:36:10,Klaver,NA,NA,NA,2022-10-24 00:34:36,8.08000016212463,2022-10-24 00:34:44,208
356,camera shots_Sub_356,00:34:44:18,NA,NA,NA,groupshot,2022-10-24 00:34:44,4.90999984741211,2022-10-24 00:34:49,116
357,camera shots_Sub_357,00:34:49:09,Hoekstra,NA,NA,NA,2022-10-24 00:34:49,25.0900001525879,2022-10-24 00:35:14,634
358,camera shots_Sub_358,00:35:14:18,Hoekstra,Rutte,Wilders,NA,2022-10-24 00:35:14,4.03999996185303,2022-10-24 00:35:18,104
359,camera shots_Sub_359,00:35:18:22,NA,NA,NA,groupshot,2022-10-24 00:35:18,4.96000003814697,2022-10-24 00:35:23,121
360,camera shots_Sub_360,00:35:23:18,Rutte,NA,NA,NA,2022-10-24 00:35:23,3.01999998092651,2022-10-24 00:35:26,77
361,camera shots_Sub_361,00:35:26:20,mod_m,NA,NA,NA,2022-10-24 00:35:26,3.86999988555908,2022-10-24 00:35:30,87
362,camera shots_Sub_362,00:35:30:07,Rutte,NA,NA,NA,2022-10-24 00:35:30,20.1400001049042,2022-10-24 00:35:50,514
363,camera shots_Sub_363,00:35:50:21,NA,NA,NA,groupshot,2022-10-24 00:35:50,3.90999984741211,2022-10-24 00:35:54,91
364,camera shots_Sub_364,00:35:54:12,Wilders,NA,NA,NA,2022-10-24 00:35:54,4,2022-10-24 00:35:58,100
365,camera shots_Sub_365,00:35:58:12,Hoekstra,Rutte,Wilders,NA,2022-10-24 00:35:58,3.90000009536743,2022-10-24 00:36:02,90
366,camera shots_Sub_366,00:36:02:02,Rutte,NA,NA,NA,2022-10-24 00:36:02,4.15000009536743,2022-10-24 00:36:06,115
367,camera shots_Sub_367,00:36:06:17,Hoekstra,Rutte,Wilders,NA,2022-10-24 00:36:06,5.85999989509583,2022-10-24 00:36:12,136
368,camera shots_Sub_368,00:36:12:03,Wilders,NA,NA,NA,2022-10-24 00:36:12,3.13000011444092,2022-10-24 00:36:15,88
369,camera shots_Sub_369,00:36:15:16,Rutte,NA,NA,NA,2022-10-24 00:36:15,4.85999989509583,2022-10-24 00:36:20,111
370,camera shots_Sub_370,00:36:20:02,NA,NA,NA,groupshot,2022-10-24 00:36:20,3.12000012397766,2022-10-24 00:36:23,87
371,camera shots_Sub_371,00:36:23:14,Wilders,NA,NA,NA,2022-10-24 00:36:23,5.96999979019165,2022-10-24 00:36:29,147
372,camera shots_Sub_372,00:36:29:11,Rutte,NA,NA,NA,2022-10-24 00:36:29,2.09000015258789,2022-10-24 00:36:31,59
373,camera shots_Sub_373,00:36:31:20,NA,NA,NA,groupshot,2022-10-24 00:36:31,7.89999985694885,2022-10-24 00:36:39,190
374,camera shots_Sub_374,00:36:39:10,Wilders,NA,NA,NA,2022-10-24 00:36:39,4.91000008583069,2022-10-24 00:36:44,116
375,camera shots_Sub_375,00:36:44:01,Rutte,NA,NA,NA,2022-10-24 00:36:44,4.03999996185303,2022-10-24 00:36:48,104
376,camera shots_Sub_376,00:36:48:05,NA,NA,NA,groupshot,2022-10-24 00:36:48,4.01999998092651,2022-10-24 00:36:52,102
377,camera shots_Sub_377,00:36:52:07,Wilders,NA,NA,NA,2022-10-24 00:36:52,6.01999998092651,2022-10-24 00:36:58,152
378,camera shots_Sub_378,00:36:58:09,Rutte,NA,NA,NA,2022-10-24 00:36:58,3.95000004768372,2022-10-24 00:37:02,95
379,camera shots_Sub_379,00:37:02:04,Wilders,NA,NA,NA,2022-10-24 00:37:02,3.99000000953674,2022-10-24 00:37:06,99
380,camera shots_Sub_380,00:37:06:03,NA,NA,NA,groupshot,2022-10-24 00:37:06,1.98000001907349,2022-10-24 00:37:08,48
381,camera shots_Sub_381,00:37:08:01,Rutte,NA,NA,NA,2022-10-24 00:37:08,2.1800000667572,2022-10-24 00:37:10,68
382,camera shots_Sub_382,00:37:10:19,Wilders,NA,NA,NA,2022-10-24 00:37:10,3.91999983787537,2022-10-24 00:37:14,92
383,camera shots_Sub_383,00:37:14:11,Rutte,NA,NA,NA,2022-10-24 00:37:14,3.91000008583069,2022-10-24 00:37:18,91
384,camera shots_Sub_384,00:37:18:02,mod_m,NA,NA,NA,2022-10-24 00:37:18,4.13000011444092,2022-10-24 00:37:22,113
385,camera shots_Sub_385,00:37:22:15,NA,NA,NA,groupshot,2022-10-24 00:37:22,5.91999983787537,2022-10-24 00:37:28,142
386,camera shots_Sub_386,00:37:28:07,Kaag,NA,NA,NA,2022-10-24 00:37:28,25.0299999713898,2022-10-24 00:37:53,628
387,camera shots_Sub_387,00:37:53:10,Wilders,NA,NA,NA,2022-10-24 00:37:53,6.10000014305115,2022-10-24 00:37:59,160
388,camera shots_Sub_388,00:37:59:20,Kaag,NA,NA,NA,2022-10-24 00:37:59,3.98000001907349,2022-10-24 00:38:03,98
