frame,time,face_box,face_prob,face_landmarks,face_aus,face_id
52,2.08,[775.64484 242.59149 835.38055 319.20413],0.9996963739395142,"[[775.71367592 269.36061668]
 [775.6628958  278.14501214]
 [776.42774487 287.09027147]
 [778.57581556 295.73257637]
 [782.98308623 303.23264217]
 [789.89717197 309.01111174]
 [798.18871903 313.13588572]
 [806.92605352 316.01410198]
 [815.0886507  316.94357967]
 [821.89570236 315.6229372 ]
 [826.85870743 311.55940771]
 [831.04515934 306.59137726]
 [834.35726261 300.73538542]
 [836.65822458 294.18225527]
 [838.29219198 287.34072971]
 [839.01480484 280.54324818]
 [838.84573984 273.94767904]
 [791.2993536  264.65921283]
 [796.77153206 262.56695247]
 [802.63347197 262.27560663]
 [808.25520182 263.61859083]
 [813.2663064  265.74785495]
 [824.01914501 266.71371841]
 [827.63780546 265.2470243 ]
 [831.47078943 264.4096601 ]
 [835.10701942 264.63309669]
 [837.57914925 266.59161139]
 [819.01911259 272.35447264]
 [819.59896755 277.39132857]
 [820.23473692 282.23848152]
 [820.94553089 287.13863277]
 [811.67286825 291.54927444]
 [815.22359371 292.63163376]
 [818.78281212 293.42379522]
 [821.83910561 292.92641497]
 [824.29708195 291.81437111]
 [796.94550228 271.54877567]
 [801.48539853 270.21226311]
 [805.48664713 270.54662085]
 [808.55911112 273.23037052]
 [804.91906166 273.87526798]
 [800.9661808  273.44168997]
 [824.0431776  274.09476066]
 [827.47512627 271.92512393]
 [830.9973731  271.92778683]
 [833.89259672 273.78279829]
 [831.05142498 275.23950386]
 [827.59674835 275.18881226]
 [803.11554861 300.53258467]
 [809.46638012 299.38626003]
 [814.89616251 298.60861254]
 [817.68741941 299.47516346]
 [820.43764496 298.91921234]
 [823.67672777 300.04280472]
 [826.59185982 301.43921852]
 [823.55439758 303.86773777]
 [820.3535223  305.18771076]
 [817.24786329 305.41591311]
 [813.92693233 305.06351805]
 [808.81766319 303.3322401 ]
 [804.8050828  300.88416862]
 [814.49265957 301.24350739]
 [817.53232336 301.65066242]
 [820.36874866 301.43333912]
 [825.44433355 301.63741446]
 [820.44819355 301.66509914]
 [817.54247713 301.81256914]
 [814.4941659  301.45392561]]","[3.7646353e-01 8.9956081e-01 2.0905061e-02 5.4349238e-01 5.8086729e-01
 1.0861229e-01 9.6580940e-01 8.8054663e-01 2.6544958e-01 4.8482344e-03
 1.7948745e-02 4.8661885e-05]",0.0
52,2.08,[758.2842  211.62561 803.56134 268.46393],0.7026824951171875,"[[763.68984947 229.03100756]
 [762.42701793 233.05794609]
 [761.533831   237.60021818]
 [760.83903672 242.49650252]
 [760.46206561 247.4165116 ]
 [760.78367149 252.26667416]
 [762.16329621 256.65611726]
 [764.37804544 260.56172264]
 [768.78088349 262.66547424]
 [774.62698826 262.77565312]
 [781.31310338 261.45475876]
 [788.32614088 259.32223719]
 [794.56641161 255.96066159]
 [799.06483376 251.1631937 ]
 [801.98361868 245.29390347]
 [804.03064007 239.02953756]
 [805.79040432 232.78595087]
 [763.01312165 223.67914569]
 [764.68911664 223.20153666]
 [766.52810568 223.55090034]
 [768.49223474 224.31539771]
 [770.39490798 225.46042842]
 [780.43996626 225.01940553]
 [783.73099709 223.85472988]
 [787.29716206 223.29625939]
 [791.08225548 223.72038779]
 [794.80463916 225.17853779]
 [774.97749114 228.96750283]
 [773.93277833 231.42887604]
 [772.77045155 233.81936353]
 [771.46148348 236.30517942]
 [770.81463614 239.4473168 ]
 [771.30853319 240.25431019]
 [771.89581627 240.87960136]
 [773.46530074 241.00562078]
 [775.27524525 240.85447681]
 [765.96877874 229.64588043]
 [767.37472335 228.35953069]
 [769.65929532 228.36750996]
 [771.82108516 229.85145164]
 [769.78652769 230.73517424]
 [767.56276654 230.75112951]
 [782.06349277 230.39143604]
 [784.02049327 228.87820971]
 [786.68374145 228.99624494]
 [789.37518263 230.44976276]
 [786.89844096 231.43707004]
 [784.37294835 231.37359154]
 [765.19037583 244.09968418]
 [766.88536832 243.6581884 ]
 [768.8234418  243.58876479]
 [769.93440324 244.19555676]
 [771.37317875 244.24903822]
 [774.14021978 245.33853692]
 [777.53507295 246.67267871]
 [773.50684279 248.49065495]
 [770.31758541 249.13308156]
 [768.69340652 248.90518379]
 [767.42151061 248.37433916]
 [765.91329837 246.9394697 ]
 [765.92403547 244.3960942 ]
 [768.7194539  244.87765026]
 [769.86526811 245.31991315]
 [771.24358603 245.61031741]
 [776.28959814 246.7194922 ]
 [770.6064243  247.17095387]
 [769.17593622 246.92414385]
 [767.9887324  246.56740737]]","[0.07576387 0.8890863  0.01144123 0.89557946 0.6766476  0.9613762
 0.99767065 0.09313916 0.06279925 0.04088063 0.02319444 0.00603498]",2.0
52,2.08,[279.82886   27.513144 320.05914   76.02624 ],0.9405167102813721,"[[285.28518575  38.51781838]
 [283.85628185  43.04479042]
 [282.6498991   47.74326828]
 [281.68579555  52.37521279]
 [281.88625574  56.74773109]
 [283.61725622  60.76319098]
 [286.85761952  64.28131181]
 [290.77953464  67.43801081]
 [294.89140299  69.84900349]
 [298.80689126  70.72098607]
 [302.85574269  70.15694863]
 [307.22498697  68.62688148]
 [311.02575153  65.82677358]
 [313.93513179  62.14046258]
 [316.24530441  58.20023805]
 [318.27329475  54.05468172]
 [319.95959795  49.79173952]
 [295.22758037  38.32835653]
 [298.00609607  37.61515826]
 [300.78392541  37.6727158 ]
 [303.50303262  38.54297301]
 [305.83652353  40.0306049 ]
 [312.47703183  41.72585398]
 [314.58390832  41.6387375 ]
 [316.60037386  42.18611568]
 [318.2511009   43.40658608]
 [319.15454739  45.15862677]
 [309.06909752  44.83343533]
 [308.72928834  47.5937964 ]
 [308.42934281  50.26377574]
 [308.06004989  52.9678607 ]
 [303.64426249  53.62775606]
 [304.51171225  54.67965221]
 [305.32664037  55.64535189]
 [306.26733071  56.04054785]
 [307.04265511  56.03096235]
 [298.50504732  42.30156225]
 [300.7272594   42.11777884]
 [302.49965978  42.50419539]
 [303.6997807   43.87278542]
 [302.19857228  43.87086219]
 [300.42755628  43.37646419]
 [311.18913436  46.56385022]
 [312.70429462  46.24600416]
 [314.11808866  46.65745342]
 [315.18063343  47.84070188]
 [313.89146841  47.92047444]
 [312.53881186  47.47644705]
 [295.92844045  55.60285676]
 [299.31836033  56.82167846]
 [301.75581682  57.79743677]
 [302.58939022  58.6885407 ]
 [303.61851716  59.1620971 ]
 [304.18585199  60.00060928]
 [304.72098982  60.74197847]
 [303.25896454  61.57981598]
 [301.9590925   61.59669137]
 [300.8450045   61.07815439]
 [299.68917489  60.18997109]
 [297.81994256  58.3873539 ]
 [296.72594848  56.16081637]
 [300.91083837  58.12900686]
 [301.89883995  59.00185102]
 [302.821805    59.56341469]
 [304.31045765  60.5612734 ]
 [302.76777923  60.76185042]
 [301.73873699  60.17599881]
 [300.64143968  59.40667337]]","[0.08128436 0.6856633  0.09958214 0.66857463 0.7450363  0.94595367
 0.9964605  0.20921037 0.13609761 0.02059938 0.02593251 0.00168339]",2.0
53,2.12,[332.2921    74.396286 417.96655  200.51202 ],0.8018941879272461,"[[331.43917024 119.79060507]
 [331.2917639  132.40459442]
 [332.17941219 145.80491209]
 [334.83844864 158.77032232]
 [341.71491146 169.53597832]
 [351.23591232 177.83095169]
 [362.04614139 184.68028975]
 [373.91578746 189.23684692]
 [384.3137598  190.66239166]
 [391.1368022  187.98410225]
 [394.03616238 180.88652992]
 [396.99388504 172.74917555]
 [400.39160442 163.39670372]
 [403.3781147  154.32533884]
 [405.37753963 145.21051359]
 [405.79319954 136.21586609]
 [404.95838356 128.00271177]
 [372.30738497 109.73895502]
 [379.88205433 107.10040665]
 [387.48251104 106.64199924]
 [393.90760374 108.33688235]
 [399.02405643 111.08192754]
 [403.50889874 115.41706991]
 [404.46663857 114.25308084]
 [405.3621664  113.43427658]
 [405.99703121 113.05370545]
 [406.27774143 114.00454283]
 [400.82784462 121.68108463]
 [403.54673672 128.33933592]
 [406.51758242 134.82310104]
 [409.73537922 141.60793972]
 [394.46993542 150.50761414]
 [397.89577293 151.32189941]
 [400.76554585 151.5617528 ]
 [402.43945503 151.25014114]
 [403.43839884 150.53902388]
 [377.27345276 118.18182445]
 [383.51900101 116.29931355]
 [387.71658707 116.51184845]
 [388.81775665 120.58099985]
 [386.09228754 121.46673036]
 [382.28664446 120.68301177]
 [399.49602079 121.91464925]
 [401.24615145 120.00845861]
 [402.92131281 120.34006166]
 [401.94487095 122.98289347]
 [401.6049118  124.3662734 ]
 [400.35263205 123.68904543]
 [384.66491413 169.4101162 ]
 [391.84451008 166.3593111 ]
 [398.71091986 163.36761236]
 [400.57339287 164.6533227 ]
 [402.20643282 164.05984783]
 [401.01356316 167.5053668 ]
 [396.4324708  171.08586025]
 [397.68956709 173.57593298]
 [397.07602644 175.22168064]
 [395.61243916 175.44691706]
 [393.22751808 174.85828972]
 [389.0705719  172.68856907]
 [386.46549129 169.72396564]
 [396.12681627 167.41852665]
 [398.2667141  168.05599499]
 [399.21013451 168.30137157]
 [396.92177963 170.6382947 ]
 [397.89745903 170.51710033]
 [396.91377068 170.26639891]
 [394.93246508 169.65353394]]","[2.0960929e-02 8.9150298e-01 2.4955394e-04 3.5734299e-01 2.8470314e-01
 9.0914708e-01 9.1687179e-01 8.6971301e-01 3.7554901e-02 9.7060954e-04
 1.4700610e-02 1.0205417e-05]",1.0
53,2.12,[778.3656 235.3222 839.6937 317.4436],0.9997702240943909,"[[776.98913446 268.53665334]
 [777.17637384 277.28372049]
 [778.18117544 286.19050729]
 [780.28006202 294.77930593]
 [784.54320681 302.16362309]
 [791.183061   307.8112452 ]
 [799.20466447 311.75172424]
 [807.66731805 314.33708167]
 [815.4090488  315.1233232 ]
 [821.92720175 313.75257874]
 [826.58707309 309.9206481 ]
 [830.79120433 305.17631984]
 [834.3741132  299.46541238]
 [836.97868383 292.998649  ]
 [838.79771423 286.24135876]
 [839.68636882 279.46366882]
 [839.74369085 272.84409964]
 [791.37769169 264.37836736]
 [796.72202003 262.62415284]
 [802.40496778 262.50578392]
 [807.83889157 263.86107975]
 [812.78990507 265.92848796]
 [824.05607808 267.10962558]
 [827.46701646 265.70754939]
 [831.17934978 264.71831882]
 [834.81189716 264.67433929]
 [837.55699849 266.35736662]
 [818.71036696 272.55129462]
 [819.32958686 277.7090441 ]
 [820.00779605 282.64198899]
 [820.77445388 287.61984849]
 [811.7894249  291.68186116]
 [815.22417688 292.74302435]
 [818.73149884 293.4490962 ]
 [821.75090873 292.99059939]
 [824.2531898  291.87915373]
 [796.82827926 271.3101753 ]
 [801.40673488 270.33040798]
 [805.24508756 270.66227454]
 [808.37657446 273.17007124]
 [804.75296986 273.76857388]
 [800.91934329 273.29153651]
 [824.18126822 273.96743006]
 [827.51573753 272.0385589 ]
 [830.95400047 271.99273348]
 [833.99414527 273.51916838]
 [831.06317961 275.04804903]
 [827.67455518 275.05328238]
 [803.41235298 300.62574673]
 [809.68755555 299.69182467]
 [815.00303984 298.95033455]
 [817.7597723  299.72563303]
 [820.27778649 299.19022608]
 [823.27547789 300.2118293 ]
 [826.0104301  301.32233548]
 [823.11624122 303.53793144]
 [820.11930847 304.84194136]
 [817.21691561 305.08049643]
 [814.0139879  304.76193047]
 [809.01212072 303.21829367]
 [804.91298944 300.94584322]
 [814.64194548 301.29502857]
 [817.60814857 301.6815685 ]
 [820.22592497 301.39014626]
 [824.94316685 301.5894016 ]
 [820.12839901 301.59678519]
 [817.4676311  301.779562  ]
 [814.54460037 301.47114074]]","[3.8491830e-01 8.9872223e-01 1.9675648e-02 5.2551281e-01 5.6016469e-01
 1.0240424e-01 9.6732515e-01 8.6755103e-01 2.6568863e-01 4.7480133e-03
 1.8473234e-02 4.9137929e-05]",0.0
53,2.12,[280.30243   29.415646 314.9476    72.095604],0.8527800440788269,"[[284.71978381  40.91733217]
 [283.92643914  44.94503576]
 [283.37805167  49.08211517]
 [283.04918441  53.15267563]
 [283.53846234  57.00512528]
 [285.29507276  60.45355201]
 [288.36623222  63.34994256]
 [291.96018004  65.86618257]
 [295.78690231  67.55430198]
 [299.42046762  67.87205291]
 [303.18259227  66.97160673]
 [307.04913604  65.22708583]
 [310.21062362  62.36538231]
 [312.36916602  58.78161705]
 [313.92104816  54.92506433]
 [315.18279934  50.89197969]
 [316.11668336  46.8305679 ]
 [292.09836745  39.65742475]
 [294.11302221  38.68324733]
 [296.35017872  38.30039623]
 [298.76928949  38.68308336]
 [300.96450663  39.71257704]
 [307.22195792  40.03390658]
 [309.07112074  39.40561888]
 [311.02036929  39.48896754]
 [312.80818641  40.30495417]
 [314.0524714   41.71487755]
 [304.6481173   43.66960979]
 [304.67520404  46.23612422]
 [304.72034526  48.72594965]
 [304.69996262  51.24293816]
 [301.52633858  52.4173584 ]
 [302.25564265  53.18278897]
 [302.86604047  53.81636572]
 [303.55412364  53.89996409]
 [304.12934625  53.64665306]
 [295.59435117  42.97212887]
 [297.2170819   42.25277328]
 [298.94795179  42.30177224]
 [300.33195877  43.54305315]
 [298.94915092  43.95177495]
 [297.26660657  43.82310796]
 [307.00636053  44.69649619]
 [308.16627359  43.74409705]
 [309.60069144  43.78172934]
 [310.76872301  44.85687745]
 [309.70397902  45.34101778]
 [308.36260736  45.26147115]
 [295.03294981  54.97632635]
 [297.85557032  55.56801128]
 [299.97521496  56.12128162]
 [300.75142765  56.66693914]
 [301.62782621  56.84958434]
 [302.34115613  57.24235702]
 [303.15759838  57.60362196]
 [301.81169307  58.71515191]
 [300.54175329  59.01526642]
 [299.59375763  58.81662452]
 [298.60983574  58.30706847]
 [296.89146906  57.11810851]
 [295.79007161  55.38381398]
 [299.44570434  56.41684246]
 [300.30774093  56.92383254]
 [301.0944128   57.19050169]
 [302.72402537  57.57660282]
 [301.0124191   58.370507  ]
 [300.1431402   58.09848058]
 [299.21160686  57.69546902]]","[0.07736515 0.6646294  0.07409605 0.6944007  0.66903496 0.9414671
 0.9958594  0.1977229  0.13368984 0.02164534 0.02464684 0.00162182]",2.0
54,2.16,[778.4783  235.3287  839.75525 317.84528],0.9996953010559082,"[[777.20228861 268.49345231]
 [777.41695124 277.25323784]
 [778.4584585  286.17850566]
 [780.60647139 294.79086208]
 [784.92387715 302.1949482 ]
 [791.56923926 307.87015951]
 [799.53269809 311.83822334]
 [807.92363739 314.43746138]
 [815.61380434 315.1768961 ]
 [822.08410954 313.73228049]
 [826.64581537 309.7795881 ]
 [830.76202726 304.96125638]
 [834.30670822 299.24613225]
 [836.91824782 292.81724834]
 [838.74401343 286.09944308]
 [839.62655914 279.36149395]
 [839.68009233 272.7771225 ]
 [791.43045521 264.45833856]
 [796.74851096 262.70113134]
 [802.42322606 262.58302486]
 [807.85698885 263.92848474]
 [812.81812501 265.98609889]
 [824.06830907 267.15974927]
 [827.47443974 265.75259191]
 [831.18280339 264.74913228]
 [834.8122853  264.68397897]
 [837.54135799 266.37010705]
 [818.71376765 272.68442851]
 [819.33281994 277.84348357]
 [820.0097456  282.77916753]
 [820.77591825 287.76953149]
 [811.72802734 291.83117366]
 [815.19887686 292.88756001]
 [818.75005925 293.58645999]
 [821.80255413 293.10801339]
 [824.33122468 291.9713515 ]
 [796.82527113 271.5000093 ]
 [801.40566969 270.61146498]
 [805.21918547 270.9387157 ]
 [808.35120606 273.32298291]
 [804.72269452 273.94496393]
 [800.91196853 273.47201312]
 [824.19511795 274.07483166]
 [827.54131544 272.25768906]
 [830.95822597 272.22416961]
 [833.99658883 273.65279627]
 [831.04289019 275.17836004]
 [827.66858304 275.17525929]
 [803.4148649  300.93190527]
 [809.67131519 299.98321605]
 [814.99679863 299.21575987]
 [817.76103377 299.97144377]
 [820.27980661 299.4049058 ]
 [823.27731717 300.38837373]
 [826.00337291 301.454252  ]
 [823.14652538 303.74140787]
 [820.16496408 305.1083988 ]
 [817.25805902 305.38069165]
 [814.04245043 305.08559525]
 [809.02162588 303.54526651]
 [804.90589917 301.24686325]
 [814.64298642 301.56908131]
 [817.61869025 301.93465257]
 [820.23934245 301.6084516 ]
 [824.93060064 301.74217212]
 [820.17370176 301.82395172]
 [817.51055646 302.0458827 ]
 [814.58001864 301.75600863]]","[4.4036329e-01 9.0416014e-01 2.0157428e-02 5.4526693e-01 5.5309010e-01
 9.0224981e-02 9.6708566e-01 8.7308973e-01 2.6411280e-01 4.7065285e-03
 1.8352699e-02 4.3342199e-05]",0.0
54,2.16,[278.3386    26.897306 320.279     77.165146],0.9808911085128784,"[[286.52126747  44.27953625]
 [285.92957538  47.80103832]
 [285.44414839  51.44945663]
 [284.89379048  55.07828927]
 [285.1726598   58.44732833]
 [286.68644461  61.58181053]
 [289.54950738  64.33204824]
 [292.69830114  66.95618743]
 [296.07308549  68.70089573]
 [299.40457496  68.89496803]
 [303.15146422  68.09729356]
 [307.37646967  66.59561718]
 [311.03864628  63.95905113]
 [313.46763402  60.40526295]
 [315.03277004  56.57444531]
 [316.32776487  52.61950505]
 [317.53421229  48.57817718]
 [292.50467569  45.00934029]
 [294.59379143  44.44736564]
 [296.80310535  44.3624782 ]
 [299.12170294  44.84307641]
 [301.26656169  45.71510682]
 [308.09664655  46.0183503 ]
 [309.88850272  45.41237706]
 [311.67074692  45.26401326]
 [313.38441241  45.57098967]
 [314.83382183  46.46370465]
 [305.18101132  49.23072377]
 [305.21700299  51.21360633]
 [305.26112318  53.09098375]
 [305.19132853  55.03964686]
 [302.89475608  55.86169171]
 [303.33291513  56.43389845]
 [303.65304643  56.93562657]
 [304.04896086  57.10840178]
 [304.48997736  56.98956239]
 [296.38231441  48.32606527]
 [297.92798635  47.9005565 ]
 [299.51779521  47.83770028]
 [300.91928768  48.78252566]
 [299.76061738  49.41092682]
 [298.12699232  49.34840041]
 [307.6417532   49.7717585 ]
 [308.57672191  49.02695134]
 [309.88428038  48.95184457]
 [311.17667007  49.53731412]
 [310.22256559  50.31093132]
 [308.94740874  50.36811978]
 [296.94898257  56.99241376]
 [299.47925463  58.34802294]
 [301.08538437  59.18423951]
 [301.51004654  59.7035014 ]
 [301.98507273  59.97797132]
 [302.20110482  60.17118639]
 [302.93559021  59.97117728]
 [301.62704074  61.05579412]
 [300.70552331  61.29948264]
 [300.20528167  61.05188489]
 [299.67668748  60.54837239]
 [298.34413394  59.36176294]
 [297.60808456  57.36980647]
 [300.61643785  59.15287447]
 [301.06328475  59.68696773]
 [301.38226396  59.96988535]
 [302.41775095  59.98405099]
 [301.11456072  60.84811246]
 [300.71557605  60.55612093]
 [300.19384277  60.16183889]]","[0.07226794 0.5919615  0.06444699 0.7363746  0.8054966  0.93908197
 0.99526876 0.13954385 0.11843818 0.02584387 0.02139121 0.00208046]",2.0
55,2.2,[778.42944 235.29799 839.7178  317.85498],0.9996780157089233,"[[777.12239626 268.43366027]
 [777.34387293 277.21434391]
 [778.39344524 286.15418482]
 [780.545591   294.77626252]
 [784.86898875 302.19176364]
 [791.52192521 307.88551772]
 [799.49267721 311.87677765]
 [807.89412069 314.49900889]
 [815.59590113 315.24970865]
 [822.07560563 313.80173206]
 [826.63705122 309.83234501]
 [830.7424612  304.98909259]
 [834.27314687 299.25224996]
 [836.87591791 292.80537462]
 [838.69704783 286.07446945]
 [839.57831883 279.32705045]
 [839.63250482 272.73370975]
 [791.34167355 264.40396512]
 [796.67557269 262.63751519]
 [802.37121457 262.5266335 ]
 [807.81916893 263.88463533]
 [812.78934932 265.95644766]
 [824.04907823 267.15640152]
 [827.4692924  265.75464952]
 [831.18515873 264.75754136]
 [834.81342769 264.70082581]
 [837.5298239  266.39911652]
 [818.68549919 272.6604495 ]
 [819.30524397 277.83283162]
 [819.98291063 282.78208745]
 [820.75000954 287.78693628]
 [811.68127787 291.81211925]
 [815.15906549 292.87779021]
 [818.72052491 293.58537936]
 [821.77845383 293.10347033]
 [824.30844319 291.96375179]
 [796.76235628 271.4435606 ]
 [801.34739053 270.56449938]
 [805.161762   270.89754802]
 [808.2921021  273.27649808]
 [804.66279221 273.89237463]
 [800.85088855 273.41589081]
 [824.15989375 274.05349469]
 [827.5172019  272.25508231]
 [830.93384778 272.22955954]
 [833.96523726 273.65409744]
 [831.0117768  275.17198431]
 [827.63612437 275.16067296]
 [803.42363787 300.90471745]
 [809.664258   299.95512402]
 [814.97822058 299.19200361]
 [817.74248219 299.9553225 ]
 [820.26341629 299.39302325]
 [823.25346386 300.38730192]
 [825.96426725 301.46833992]
 [823.12175024 303.75306106]
 [820.14981318 305.11379313]
 [817.24136877 305.38031232]
 [814.02613509 305.07661498]
 [809.0161345  303.52394497]
 [804.91557854 301.21793318]
 [814.62450099 301.54439878]
 [817.59886837 301.91656852]
 [820.22147894 301.59657788]
 [824.89017177 301.75352097]
 [820.15596616 301.8211906 ]
 [817.49132562 302.03696418]
 [814.5609951  301.73843181]]","[4.4634357e-01 9.0464169e-01 2.0375509e-02 5.4324639e-01 5.5358642e-01
 9.1328539e-02 9.6773505e-01 8.7071985e-01 2.6377851e-01 4.7492948e-03
 1.8192440e-02 4.3908465e-05]",0.0
55,2.2,[278.44577  26.5138  320.93842  77.00789],0.9729243516921997,"[[282.1472764   42.23915267]
 [281.99599731  46.89537239]
 [282.00678182  51.58810663]
 [282.05693543  56.22380185]
 [283.00288033  60.51995325]
 [285.35607785  64.28479218]
 [289.22130382  67.3510325 ]
 [293.52747571  69.99350786]
 [298.0409894   71.55108261]
 [302.28666329  71.3535955 ]
 [306.53176069  69.8290236 ]
 [310.87759924  67.33900356]
 [314.28367782  63.65847564]
 [316.33986592  59.2138083 ]
 [317.69438076  54.55036998]
 [318.89842701  49.75282657]
 [319.89479208  44.91736615]
 [289.63704896  42.26543593]
 [292.06917918  41.25657237]
 [294.71209931  40.87487924]
 [297.59667516  41.18995762]
 [300.37057614  41.97937763]
 [308.81797695  41.51548266]
 [310.96593022  40.53107834]
 [313.19092631  40.08193052]
 [315.3965292   40.28978682]
 [317.28154755  41.31730127]
 [305.55247045  45.34323096]
 [305.85754848  47.99065304]
 [306.18565536  50.54294395]
 [306.43267155  53.15026855]
 [303.04989147  54.64834332]
 [303.96534252  55.29637456]
 [304.72949123  55.79041624]
 [305.44218612  55.68594027]
 [306.02407527  55.21869946]
 [294.41889834  45.72511935]
 [296.32107055  44.98802257]
 [298.3734169   44.77007914]
 [300.17833328  45.64456177]
 [298.59366012  46.56756616]
 [296.56272161  46.66365349]
 [308.69319963  45.91529799]
 [309.98770618  44.87088847]
 [311.69892645  44.65162158]
 [313.34320807  45.3302319 ]
 [312.03126717  46.32485199]
 [310.38685536  46.4876951 ]
 [295.94166327  57.63502717]
 [299.16358232  58.31411481]
 [301.47705817  58.83903933]
 [302.31474113  59.27279377]
 [303.16529608  59.35301971]
 [303.81348228  59.43959951]
 [304.8506701   59.36067224]
 [303.44315171  61.03142309]
 [302.1257      61.66163874]
 [301.1494441   61.61106205]
 [300.09568357  61.20476246]
 [298.11108637  60.0212996 ]
 [296.80213952  58.06014657]
 [300.98452282  58.89018631]
 [301.88120055  59.3120575 ]
 [302.64497113  59.43900752]
 [304.29631948  59.46428347]
 [302.51093268  61.03142309]
 [301.65389681  60.90523243]
 [300.64743066  60.61360598]]","[0.08702944 0.63985866 0.08020453 0.70741946 0.72461975 0.93094176
 0.996043   0.12346411 0.13373084 0.01787838 0.02055676 0.00150051]",2.0
56,2.24,[780.6597  236.72525 839.31903 319.0046 ],0.9998733997344971,"[[777.75881484 268.55446643]
 [777.84600741 277.22738966]
 [778.77625011 286.07938701]
 [780.87876275 294.62310308]
 [785.15883602 302.00593734]
 [791.80931896 307.71030784]
 [799.82613227 311.6921221 ]
 [808.36353007 314.30894434]
 [816.16704142 315.06272721]
 [822.69215661 313.66437912]
 [827.26482868 309.7181977 ]
 [831.19930458 304.81928194]
 [834.44586337 298.99445379]
 [836.77598083 292.50952077]
 [838.42806697 285.80918676]
 [839.16684341 279.13375765]
 [839.04892492 272.65149286]
 [792.19412833 264.0201441 ]
 [797.57637703 262.35398468]
 [803.21460247 262.37171435]
 [808.50699037 263.85543528]
 [813.28587168 265.99226993]
 [823.88672459 267.08899146]
 [827.16520905 265.65596482]
 [830.71939528 264.61710224]
 [834.18813884 264.48700637]
 [836.79871899 266.04875773]
 [818.9492898  272.58887723]
 [819.61258554 277.73401302]
 [820.32738388 282.67611563]
 [821.11353678 287.6681931 ]
 [812.06683469 291.71074402]
 [815.55169344 292.76094818]
 [819.10409379 293.47687644]
 [822.11699927 292.99224007]
 [824.57358795 291.84416831]
 [797.45315805 271.51175588]
 [801.91848722 270.75400347]
 [805.61445367 271.10009915]
 [808.6179283  273.25817597]
 [805.10742405 273.87623873]
 [801.43313354 273.40616655]
 [824.13759762 274.05851218]
 [827.38656437 272.43942663]
 [830.66907763 272.40191904]
 [833.631073   273.68159324]
 [830.77069896 275.11218229]
 [827.51977706 275.11507693]
 [804.1202291  300.98586029]
 [810.18098944 299.81176639]
 [815.34864545 298.97924423]
 [818.08321267 299.77112716]
 [820.61670399 299.21331227]
 [823.62675714 300.31637323]
 [826.33306777 301.65558857]
 [823.58634222 303.82953513]
 [820.6646983  305.07476777]
 [817.74978739 305.30100673]
 [814.55230206 304.99107713]
 [809.64534563 303.47865313]
 [805.62841481 301.27322102]
 [815.03694266 301.42434746]
 [817.9860391  301.80291474]
 [820.63878196 301.52260864]
 [825.27691776 301.90416789]
 [820.62988222 301.74202996]
 [817.93847644 301.90903884]
 [815.02513134 301.59702712]]","[4.2283446e-01 8.8593715e-01 2.3659403e-02 5.5144650e-01 5.7966071e-01
 9.6409924e-02 9.6605986e-01 8.7002873e-01 2.6806283e-01 4.9951025e-03
 2.0786099e-02 4.6780500e-05]",0.0
