frame,time,face_box,face_prob,face_landmarks,face_aus,face_id
324,13.001605136436597,[ 916.962    114.52661 1063.6876   318.85275],0.9961283,"[[ 926.16368859  183.59226549]
 [ 921.58955242  201.79657659]
 [ 919.15164803  220.50297379]
 [ 918.41984574  239.52691084]
 [ 920.14880183  258.03764206]
 [ 926.13347068  274.91630596]
 [ 934.91039807  289.48623466]
 [ 946.02968884  301.74742818]
 [ 961.3656863   308.83064973]
 [ 979.55122364  311.02176273]
 [ 999.24490774  307.48250461]
 [1018.17660594  300.79998344]
 [1034.3939206   289.90527099]
 [1046.40368599  274.5306288 ]
 [1055.07008606  256.25132287]
 [1062.11232078  236.86989832]
 [1067.32307166  216.66673255]
 [ 935.97923663  168.40659001]
 [ 944.22685622  162.59426633]
 [ 954.98371944  162.67585228]
 [ 965.5740954   167.07973483]
 [ 974.62637836  174.49269205]
 [ 999.08803946  179.89396578]
 [1012.91939276  177.94509712]
 [1027.33731675  179.65476513]
 [1040.57212961  186.45411724]
 [1048.81398624  197.44081533]
 [ 983.47711369  196.70871764]
 [ 979.57536209  211.30031082]
 [ 975.56923911  225.35414827]
 [ 971.58236992  239.24670225]
 [ 957.95364034  244.01434165]
 [ 963.58013594  248.50545442]
 [ 969.98152012  252.29745942]
 [ 978.44215256  252.4997139 ]
 [ 986.58523989  251.94371718]
 [ 944.29520454  185.22691756]
 [ 952.87776095  181.24169946]
 [ 962.30443782  184.50476855]
 [ 968.41918844  195.55414432]
 [ 959.24867138  194.53527066]
 [ 949.9101716   191.63042757]
 [1003.41903454  204.74407342]
 [1013.30732763  197.60812286]
 [1023.61143929  199.62305576]
 [1031.47221857  207.87502986]
 [1022.57485741  210.19482675]
 [1012.4577238   208.56550771]
 [ 943.53270432  265.14870512]
 [ 951.99514082  262.40761948]
 [ 961.24094284  262.19125962]
 [ 967.50851053  265.71397531]
 [ 975.55186322  265.68074274]
 [ 987.31740615  271.36546391]
 [ 998.39347875  278.37501466]
 [ 986.08255243  284.5916785 ]
 [ 973.77704883  286.4986161 ]
 [ 964.8847253   285.28188205]
 [ 957.18128377  282.45941353]
 [ 949.51026246  275.63120711]
 [ 946.68684444  266.46417683]
 [ 959.734521    268.57739902]
 [ 966.60755447  271.11153543]
 [ 974.74568856  272.09536719]
 [ 994.71433789  277.88169563]
 [ 975.24835491  276.98796105]
 [ 966.89358667  275.83771324]
 [ 959.83963615  273.26312804]]","[4.6109810e-02 8.8705045e-01 8.9391973e-03 8.1304622e-01 8.8680345e-01
 1.6296463e-01 9.0823215e-01 8.5743326e-01 4.6327751e-02 1.6825576e-04
 1.3763985e-03 1.5837535e-06]",1.0
324,13.001605136436597,[ 21.098679 161.9616   112.35491  285.123   ],0.9602309,"[[ 16.69619602 207.53359067]
 [ 19.38968939 221.28889489]
 [ 23.41011074 235.01407194]
 [ 28.95266709 248.00266433]
 [ 37.66358522 258.63721359]
 [ 48.16848111 266.79727006]
 [ 59.43626475 273.31949043]
 [ 71.54020679 277.16094363]
 [ 82.16807497 276.54985714]
 [ 89.18935728 271.87758255]
 [ 92.01731813 263.63506484]
 [ 95.33868921 254.66280746]
 [ 99.10924685 244.89552069]
 [102.54020345 234.92183495]
 [105.34939957 224.42368078]
 [106.96649742 213.72860837]
 [106.88282323 203.46683282]
 [ 41.82343078 200.80004084]
 [ 49.10250199 195.81874478]
 [ 58.13373846 193.20330176]
 [ 67.3594017  192.88004774]
 [ 75.83721292 194.16770715]
 [ 95.35563779 192.26463723]
 [ 99.17799187 188.83980441]
 [103.21996939 186.02141935]
 [107.48784494 184.20303661]
 [110.84552598 185.88194433]
 [ 86.49354291 205.95221597]
 [ 89.42495894 214.26506209]
 [ 92.55674195 222.22767252]
 [ 95.76511812 230.38914847]
 [ 80.98366094 240.72175729]
 [ 86.04040933 240.66293228]
 [ 90.78775597 240.07173169]
 [ 94.32094169 238.45509934]
 [ 96.90851462 236.15422297]
 [ 50.33003819 212.3805635 ]
 [ 57.71240067 209.64180398]
 [ 64.38187701 208.22312582]
 [ 69.97320724 210.17654645]
 [ 64.69604206 213.8841747 ]
 [ 58.16615713 214.90347284]
 [ 93.17420793 205.0292002 ]
 [ 97.33521891 201.34941745]
 [101.9908793  199.996665  ]
 [105.22212458 200.96064585]
 [102.65909266 204.89558506]
 [ 98.11212611 205.9853788 ]
 [ 72.93638301 260.46023178]
 [ 80.61471951 256.58303249]
 [ 87.58226466 252.56807435]
 [ 90.7274164  252.73676682]
 [ 92.9834528  250.84017801]
 [ 94.77332783 251.87385786]
 [ 94.53960133 253.32361388]
 [ 94.02439725 257.76528943]
 [ 92.13539433 261.36716115]
 [ 89.46467829 263.13293445]
 [ 85.66248548 263.89327335]
 [ 79.71997213 263.05688548]
 [ 75.49448442 260.36526728]
 [ 86.48199034 257.01586711]
 [ 89.91580558 256.47590566]
 [ 91.99584556 255.1192193 ]
 [ 94.02387929 253.93533635]
 [ 91.68448997 255.11641967]
 [ 89.504673   256.34576547]
 [ 86.19469059 256.84891212]]","[6.4256489e-02 4.4490355e-01 8.0194017e-03 8.5613716e-01 7.4223894e-01
 3.4905720e-01 9.8142749e-01 1.0066378e-01 6.7747854e-02 1.6906587e-02
 4.3954933e-03 1.3923853e-04]",0.0
325,13.041733547351525,[443.33386 291.2693  756.90704 638.53687],0.7121932,"[[505.66492946 415.65518349]
 [512.37299711 444.1974822 ]
 [521.28099895 472.80717129]
 [531.59996304 502.88465166]
 [545.74002248 529.70863044]
 [566.29413402 551.77452016]
 [591.78870887 568.72114521]
 [618.60486776 583.37811518]
 [648.51943374 585.39052367]
 [676.22018409 573.30106211]
 [698.15340531 550.7392385 ]
 [715.57702124 524.87476933]
 [726.88734752 495.23753983]
 [729.52640343 464.80278257]
 [728.24652547 432.78263229]
 [725.17910582 401.6095807 ]
 [719.94894701 371.55635771]
 [516.97922748 369.98420009]
 [528.9514581  356.98986703]
 [544.65024877 351.33499601]
 [561.14440998 352.60153747]
 [577.73683667 357.91123782]
 [624.43524814 349.04510498]
 [640.68954319 338.96969791]
 [657.45001888 333.67367113]
 [674.50401014 334.32816005]
 [688.93051803 341.8120766 ]
 [613.25543314 374.54190445]
 [619.38912642 386.88866964]
 [625.47929347 398.96490705]
 [631.20185822 411.84390795]
 [617.62430286 438.2215687 ]
 [625.78539276 437.58648345]
 [633.08980012 436.83175161]
 [637.35253954 432.80176631]
 [642.04087877 428.87746188]
 [547.93149075 392.54998982]
 [555.7234391  380.91056523]
 [569.83336499 378.97737807]
 [584.14442837 386.78873008]
 [572.2185441  392.18827492]
 [558.43945801 394.62559786]
 [638.2413106  380.51280692]
 [646.03243876 368.02942397]
 [659.22749358 365.09671205]
 [672.37342691 370.68151864]
 [663.79770303 376.73914775]
 [650.98762053 379.82688114]
 [585.37094906 487.49634212]
 [599.94297883 466.35897458]
 [620.69554257 456.37046829]
 [632.33765244 456.0579423 ]
 [644.35700464 452.05120319]
 [663.09865421 455.34075943]
 [677.49199498 467.50616157]
 [670.38411856 506.76154238]
 [652.71570408 525.837717  ]
 [638.12780982 530.65056777]
 [624.94843972 531.68499553]
 [602.1641537  520.12162387]
 [590.92235258 487.59051788]
 [621.46600407 463.52772462]
 [633.13919127 462.1541765 ]
 [645.151173   458.96039146]
 [672.79799306 469.45261782]
 [649.98948336 512.04372144]
 [636.28280991 516.62215525]
 [623.05279028 518.15779757]]","[3.5412081e-02 9.7584265e-01 3.8978620e-03 7.6118779e-01 5.6073987e-01
 9.7171962e-01 9.9530596e-01 3.8491014e-01 7.4090317e-02 7.8919707e-03
 1.0540551e-02 9.0666734e-05]",0.0
325,13.041733547351525,[ 918.46875  112.81866 1064.1622   319.18637],0.9968081,"[[ 925.608814    182.75672626]
 [ 920.7861737   200.79427004]
 [ 918.10268557  219.49277306]
 [ 917.4506222   238.5238905 ]
 [ 919.43675852  256.97157288]
 [ 925.66621494  273.69876385]
 [ 934.45559025  288.18323994]
 [ 945.29567695  300.42597675]
 [ 960.33901167  307.61282539]
 [ 978.3421154   309.8121624 ]
 [ 997.88858509  306.28138161]
 [1016.85454655  299.77226639]
 [1033.27587891  289.19557571]
 [1045.57562065  274.06224632]
 [1054.48079967  255.95675087]
 [1061.65707397  236.60488892]
 [1066.96801567  216.42577362]
 [ 937.16888428  168.21053505]
 [ 945.26355529  162.75271177]
 [ 955.74319649  162.92816663]
 [ 966.08944941  167.31293297]
 [ 974.85911322  174.57365513]
 [ 999.25431156  180.16551971]
 [1012.9248991   178.35261822]
 [1027.189538    180.11117411]
 [1040.24691868  186.95489693]
 [1048.38004494  197.85484982]
 [ 983.22723532  197.23828602]
 [ 979.21503878  211.79087639]
 [ 975.09676313  225.76699734]
 [ 971.01808357  239.55828762]
 [ 957.39585686  244.25997734]
 [ 963.00515127  248.83283424]
 [ 969.46584272  252.63630295]
 [ 978.01557493  252.85893059]
 [ 986.27568769  252.31177139]
 [ 944.69405937  185.22804308]
 [ 953.36164618  181.43717861]
 [ 962.68158484  184.78479671]
 [ 968.60179949  195.92923403]
 [ 959.49202061  194.85485268]
 [ 950.25310993  191.82354164]
 [1003.12220192  205.25841999]
 [1012.98646736  198.16423321]
 [1023.24871826  200.22347593]
 [1031.14361763  208.51101589]
 [1022.14025879  210.87772751]
 [1012.05846405  209.19977999]
 [ 943.27503896  264.99617577]
 [ 951.81051731  262.4729681 ]
 [ 961.10430336  262.46533108]
 [ 967.30667353  265.99145412]
 [ 975.25039005  266.01745987]
 [ 986.98499203  271.6806488 ]
 [ 998.01783752  278.42192745]
 [ 985.37391567  284.87652397]
 [ 972.84155941  286.94252777]
 [ 963.97372627  285.69937134]
 [ 956.30536747  282.78183937]
 [ 948.82778215  275.66648293]
 [ 946.31392145  266.41570759]
 [ 959.53881836  268.81596756]
 [ 966.34491205  271.39312744]
 [ 974.4054184   272.37790489]
 [ 994.43195057  277.97203541]
 [ 974.44854975  277.3659935 ]
 [ 966.14116192  276.20073891]
 [ 959.15803194  273.56655312]]","[4.3761924e-02 8.8021249e-01 8.7986151e-03 7.9969358e-01 8.7547266e-01
 1.6160907e-01 9.0692276e-01 8.7742478e-01 4.8549980e-02 1.6971260e-04
 1.4290246e-03 1.8002640e-06]",1.0
325,13.041733547351525,[ 22.497215 172.62213  106.04944  280.75354 ],0.9703746,"[[ 17.59521613 214.58162969]
 [ 20.84630856 227.31452739]
 [ 25.08756916 240.06688797]
 [ 30.60896435 252.00339675]
 [ 39.3056435  261.25335336]
 [ 49.92848289 267.64147747]
 [ 61.41389585 272.28733337]
 [ 73.41073775 274.56267869]
 [ 83.6777128  273.55596662]
 [ 90.37883836 269.00218165]
 [ 93.40957594 261.42488319]
 [ 96.95452976 253.27962732]
 [100.55038929 244.03642523]
 [103.36029869 234.36716479]
 [105.37664258 224.23683929]
 [106.34587371 214.12156999]
 [105.78002936 204.47547176]
 [ 43.12955528 203.30262384]
 [ 49.94024611 197.91999876]
 [ 58.4470011  194.80373707]
 [ 67.24946791 193.94741836]
 [ 75.26906085 194.76002836]
 [ 94.16082036 193.17073764]
 [ 97.70384777 190.06343833]
 [101.52293146 187.46179096]
 [105.63732362 186.09145767]
 [108.83524454 188.10636728]
 [ 86.07135248 206.65086287]
 [ 88.95572412 214.09986463]
 [ 92.01199281 221.10032609]
 [ 95.19186556 228.24347824]
 [ 81.88662183 239.46197337]
 [ 86.48705029 239.09518862]
 [ 90.74376893 238.32984519]
 [ 94.15557688 237.01237112]
 [ 96.79457653 235.21414638]
 [ 51.87807325 213.91293246]
 [ 59.12522209 210.14429092]
 [ 65.66593087 208.64005625]
 [ 70.89611876 211.63492024]
 [ 66.02886277 215.00024724]
 [ 59.58943865 216.04083726]
 [ 92.2771588  206.52296951]
 [ 96.12412143 201.96745077]
 [100.77173519 200.56068704]
 [103.9395979  202.37344122]
 [101.54526591 206.26059383]
 [ 97.07568967 207.38510963]
 [ 75.07596713 257.14277792]
 [ 82.13352293 253.25533032]
 [ 88.54970056 249.05951673]
 [ 91.60492778 249.29688203]
 [ 93.86411524 247.73047209]
 [ 96.08645988 249.35478306]
 [ 96.44071686 251.50414038]
 [ 95.46270847 255.34237391]
 [ 93.30308092 258.46165466]
 [ 90.62332541 259.85103244]
 [ 86.97935951 260.38818514]
 [ 81.34642899 259.50399351]
 [ 77.31224221 256.95374775]
 [ 87.59323198 253.54858595]
 [ 90.92546666 253.18997043]
 [ 93.03843868 252.18707508]
 [ 95.98297489 251.81231976]
 [ 92.69689608 252.62330735]
 [ 90.46631598 253.47671837]
 [ 87.20435357 253.81523889]]","[3.6689244e-02 3.1224507e-01 9.6951975e-03 8.8144749e-01 6.9739366e-01
 3.1920606e-01 9.8225170e-01 2.2804306e-01 3.5791434e-02 1.7325848e-02
 5.9901569e-03 1.7656561e-04]",0.0
326,13.081861958266453,[ 915.4258   116.39472 1062.5817   319.19672],0.99534565,"[[ 924.50473189  183.18249241]
 [ 919.61031552  201.29939657]
 [ 917.01881731  220.18859929]
 [ 916.50043538  239.42624813]
 [ 918.44282633  258.15100765]
 [ 924.31823124  275.34470576]
 [ 932.67128247  290.34462172]
 [ 943.28012361  303.11484325]
 [ 958.5402163   310.35557663]
 [ 976.90532556  312.52953529]
 [ 996.88777959  308.74644506]
 [1016.23935813  301.94284129]
 [1033.15725756  291.05452216]
 [1045.99360663  275.61777198]
 [1055.20469379  257.00275379]
 [1062.35273468  237.10151911]
 [1067.5596559   216.55110991]
 [ 935.32925241  166.94400913]
 [ 943.82688642  162.03412378]
 [ 954.33986741  162.88833533]
 [ 964.47952533  167.68405098]
 [ 973.02179912  175.17921397]
 [ 997.00202578  180.49286449]
 [1010.62303275  178.39797825]
 [1024.82048237  179.71096015]
 [1038.00313592  185.82922921]
 [1046.71987015  196.03475091]
 [ 981.2880474   196.71683621]
 [ 977.21253693  211.43026632]
 [ 973.01698831  225.61799937]
 [ 968.82403499  239.63206851]
 [ 955.4440169   244.31630999]
 [ 961.03173062  248.99042344]
 [ 967.53236413  252.87549019]
 [ 976.2185455   252.93814677]
 [ 984.52701497  252.22653723]
 [ 942.8260823   184.82908711]
 [ 951.37330142  181.09785551]
 [ 960.67473897  184.40149999]
 [ 966.67715824  195.23785499]
 [ 957.52049336  194.19425207]
 [ 948.32140684  191.2526316 ]
 [1001.6821633   204.38033536]
 [1011.4830811   197.48010921]
 [1021.67765188  199.48681837]
 [1029.57670665  207.52227437]
 [1020.6115616   209.82115057]
 [1010.61946684  208.18061158]
 [ 941.50330734  265.42573321]
 [ 949.825207    262.67722034]
 [ 959.0433152   262.45189297]
 [ 965.26426762  266.03050268]
 [ 973.39535958  265.95647317]
 [ 985.32084084  271.68116838]
 [ 996.62987375  278.65185285]
 [ 983.75815046  285.24715698]
 [ 971.09771246  287.33135605]
 [ 962.11985463  286.13933015]
 [ 954.43793514  283.25069189]
 [ 946.99659836  276.18617553]
 [ 944.6535967   266.83869767]
 [ 957.50268492  269.05213451]
 [ 964.31908059  271.58460402]
 [ 972.53560662  272.58655018]
 [ 992.91572791  278.2475971 ]
 [ 972.66217524  277.39522916]
 [ 964.24229753  276.23799723]
 [ 957.24675721  273.6475659 ]]","[3.8004063e-02 8.7684876e-01 8.5921520e-03 7.9590905e-01 8.7916607e-01
 1.7142829e-01 9.0631419e-01 8.7827587e-01 5.0979864e-02 2.0247285e-04
 1.6478660e-03 1.9988852e-06]",1.0
326,13.081861958266453,[ 21.122164 162.11781  112.137886 285.36734 ],0.96755487,"[[ 16.62796979 208.77249026]
 [ 19.42516175 222.46898913]
 [ 23.48583189 236.2175467 ]
 [ 29.02606067 249.20259202]
 [ 37.7113871  259.79693019]
 [ 48.16833359 267.8633728 ]
 [ 59.46024847 274.23576379]
 [ 71.55783069 277.94518197]
 [ 82.24307489 277.2081449 ]
 [ 89.25425363 272.32632422]
 [ 92.23022115 263.8251456 ]
 [ 95.90073299 254.67825556]
 [ 99.98485577 244.74596763]
 [103.57678783 234.60631037]
 [106.48932111 223.94799376]
 [108.17774725 213.07424986]
 [108.12166286 202.63926113]
 [ 42.01509726 202.0968672 ]
 [ 49.25168228 197.13806325]
 [ 58.15438819 194.40211484]
 [ 67.36178827 193.86971468]
 [ 75.88036788 194.89918688]
 [ 96.04243231 192.39426696]
 [ 99.82212973 188.71644953]
 [103.82722688 185.53775632]
 [108.24798715 183.36109304]
 [111.8826611  184.81848741]
 [ 87.09704351 206.46142834]
 [ 89.92487323 214.70718497]
 [ 92.94373345 222.58627856]
 [ 96.03238773 230.65358663]
 [ 81.90727663 241.17876673]
 [ 86.74944353 241.02851117]
 [ 91.27513421 240.37845933]
 [ 94.7889061  238.77319598]
 [ 97.386222   236.43987799]
 [ 50.91936362 213.75429773]
 [ 58.28402352 210.66688591]
 [ 65.087551   209.03694385]
 [ 70.80480886 211.09714711]
 [ 65.57300162 215.05760425]
 [ 58.88579649 216.25315124]
 [ 93.97708547 205.25015557]
 [ 98.03816211 201.10055292]
 [102.84508777 199.49099505]
 [106.25760746 200.49778992]
 [103.77624345 204.80174595]
 [ 99.09639609 206.11544454]
 [ 73.60930395 260.39629364]
 [ 81.19526577 256.75434852]
 [ 88.01822019 252.75575542]
 [ 91.07864213 252.86095464]
 [ 93.22717798 250.96247756]
 [ 95.05975556 251.8308481 ]
 [ 95.08939099 253.14475977]
 [ 94.39267647 257.73816609]
 [ 92.5377543  261.49974132]
 [ 89.95081735 263.30828929]
 [ 86.23066616 264.10841966]
 [ 80.29538465 263.23603654]
 [ 76.10884261 260.31803513]
 [ 87.0279969  257.13735366]
 [ 90.37218463 256.56329179]
 [ 92.36472797 255.20014071]
 [ 94.48862445 253.80312526]
 [ 92.01500368 255.23422801]
 [ 89.91730046 256.50300467]
 [ 86.68078375 257.06167185]]","[6.7133859e-02 3.4969002e-01 1.3103860e-02 7.9899472e-01 6.9270772e-01
 3.2824561e-01 9.7793978e-01 1.5483724e-01 4.0706545e-02 1.9622916e-02
 3.9876304e-03 1.7890657e-04]",0.0
327,13.12199036918138,[ 915.2196   115.52165 1062.6543   319.3581 ],0.9952041,"[[ 925.01809141  183.05480683]
 [ 920.2240122   201.20598972]
 [ 917.66321698  220.01072562]
 [ 916.99039556  239.17084157]
 [ 918.71533653  257.88506675]
 [ 924.47224468  275.09857082]
 [ 932.78976238  290.14225769]
 [ 943.40090102  302.94085205]
 [ 958.66551745  310.23549032]
 [ 977.01542926  312.42890334]
 [ 996.9995631   308.68126488]
 [1016.30775762  301.83582759]
 [1033.04128218  290.87230611]
 [1045.60400331  275.38554001]
 [1054.63813233  256.80658758]
 [1061.82285488  237.01317239]
 [1067.13815057  216.47879148]
 [ 934.88310274  167.40654629]
 [ 943.10016584  161.9121601 ]
 [ 953.6914804   162.35174611]
 [ 964.03364378  166.96597093]
 [ 972.81160337  174.44686651]
 [ 997.03341842  179.77957261]
 [1010.91042829  177.7566669 ]
 [1025.34894204  179.31809628]
 [1038.67083502  185.90559763]
 [1047.15050495  196.69614506]
 [ 981.25372583  196.43359923]
 [ 977.13824099  211.14242506]
 [ 972.90592825  225.31852031]
 [ 968.6870473   239.34041524]
 [ 955.41399574  243.95318389]
 [ 960.96667653  248.58033919]
 [ 967.40359545  252.45626926]
 [ 976.02629375  252.54887009]
 [ 984.31482065  251.90311515]
 [ 942.83967033  184.74457026]
 [ 951.31946492  180.82830769]
 [ 960.69278371  184.12882996]
 [ 966.71740723  195.10396898]
 [ 957.56343716  194.09380519]
 [ 948.29047483  191.17663527]
 [1001.58911788  204.31612223]
 [1011.47250509  197.27015769]
 [1021.75510073  199.31625605]
 [1029.59422505  207.50768363]
 [1020.66749728  209.83209902]
 [1010.57922757  208.16412246]
 [ 941.70318303  265.14951003]
 [ 949.90741909  262.47262692]
 [ 958.98111671  262.29338789]
 [ 965.1828149   265.85221744]
 [ 973.29735982  265.78662872]
 [ 985.19540906  271.44215393]
 [ 996.50841165  278.32922339]
 [ 983.77069002  284.79182291]
 [ 971.21521527  286.78371668]
 [ 962.27243513  285.58038342]
 [ 954.62623626  282.71065974]
 [ 947.25233877  275.76485538]
 [ 944.84820795  266.53732347]
 [ 957.46082616  268.77531815]
 [ 964.25963414  271.30577779]
 [ 972.45511991  272.29546499]
 [ 992.79419351  277.89660525]
 [ 972.74779177  277.01018155]
 [ 964.35216069  275.86161518]
 [ 957.37814534  273.26768875]]","[3.8114931e-02 8.7990052e-01 8.3076274e-03 7.9954052e-01 8.7974685e-01
 1.7203405e-01 9.0843987e-01 8.7664247e-01 5.1906843e-02 2.0220810e-04
 1.6917434e-03 2.0536695e-06]",1.0
327,13.12199036918138,[ 21.07946 162.1514  112.11802 285.42102],0.9677899,"[[ 16.56771135 208.72012341]
 [ 19.3646009  222.42534572]
 [ 23.42537348 236.18311191]
 [ 28.97052047 249.17626762]
 [ 37.66579968 259.77746391]
 [ 48.13453805 267.85079741]
 [ 59.43909061 274.22969902]
 [ 71.54737961 277.94566059]
 [ 82.24007201 277.21004629]
 [ 89.25435197 272.32455397]
 [ 92.23005724 263.82009053]
 [ 95.90287042 254.67053199]
 [ 99.99031734 244.73549032]
 [103.58524573 234.59072554]
 [106.49956238 223.92802918]
 [108.1913389  213.0498957 ]
 [108.13996863 202.61002564]
 [ 42.00864565 202.10652167]
 [ 49.25593418 197.15693945]
 [ 58.16319686 194.42742297]
 [ 67.37284911 193.89818305]
 [ 75.89430046 194.92580959]
 [ 96.05465364 192.41730326]
 [ 99.83394456 188.73917767]
 [103.83717966 185.55649155]
 [108.25671387 183.3706885 ]
 [111.89471197 184.81764653]
 [ 87.10459661 206.47343987]
 [ 89.93268204 214.72223544]
 [ 92.95194876 222.60439748]
 [ 96.04087842 230.67513788]
 [ 81.90608335 241.192837  ]
 [ 86.75205302 241.04412222]
 [ 91.28235292 240.39401138]
 [ 94.79792786 238.78581071]
 [ 97.39516509 236.4476409 ]
 [ 50.91360372 213.76269662]
 [ 58.28356129 210.68538511]
 [ 65.08636427 209.05402029]
 [ 70.80227804 211.10347414]
 [ 65.57137561 215.06798321]
 [ 58.88464582 216.26347774]
 [ 93.98514342 205.24980807]
 [ 98.04432523 201.10878134]
 [102.8481431  199.49789578]
 [106.26259041 200.49460673]
 [103.77966595 204.80064446]
 [ 99.10206091 206.11551338]
 [ 73.61852241 260.41414046]
 [ 81.20348763 256.77378201]
 [ 88.02497339 252.77360225]
 [ 91.08338904 252.87691975]
 [ 93.22808278 250.97642326]
 [ 95.0540055  251.84056485]
 [ 95.07937264 253.14961815]
 [ 94.39052594 257.74327362]
 [ 92.5422914  261.50947773]
 [ 89.95863271 263.32133675]
 [ 86.24023867 264.12367666]
 [ 80.30546856 263.25199509]
 [ 76.11816597 260.33577704]
 [ 87.03524184 257.15139771]
 [ 90.37661684 256.57565737]
 [ 92.36521971 255.21001482]
 [ 94.47941256 253.80934739]
 [ 92.01784265 255.24426603]
 [ 89.92413235 256.51579642]
 [ 86.6898973  257.07601094]]","[6.7585446e-02 3.5006270e-01 1.3143429e-02 7.9827046e-01 6.9198412e-01
 3.2893535e-01 9.7794205e-01 1.5432948e-01 4.0568672e-02 1.9679071e-02
 3.9718817e-03 1.7986544e-04]",0.0
328,13.162118780096309,[ 908.6831    120.039665 1052.4108    315.205   ],0.99978036,"[[ 915.43101811  183.9258481 ]
 [ 911.16498657  201.32742667]
 [ 909.56080138  219.48742884]
 [ 910.10513417  237.73123342]
 [ 912.16120734  255.81109381]
 [ 917.35571243  272.95570207]
 [ 924.80557016  288.07709122]
 [ 934.17307422  301.32560444]
 [ 949.05634782  308.2960422 ]
 [ 967.67715493  310.09331346]
 [ 988.43867671  305.9518435 ]
 [1008.58813781  298.72192454]
 [1025.98280245  287.38233662]
 [1038.99185961  271.32079732]
 [1047.63577783  251.74122763]
 [1053.70616728  230.96149039]
 [1058.06332505  209.82150698]
 [ 920.0756737   163.98541868]
 [ 926.76475936  157.98145142]
 [ 936.43657689  157.77401289]
 [ 946.43163741  161.47534236]
 [ 955.09563231  168.14305207]
 [ 978.95019177  171.98154907]
 [ 993.25178266  169.51816112]
 [1008.33454454  170.93381539]
 [1022.34758067  177.75624555]
 [1031.60308009  188.80684564]
 [ 963.89205915  190.0115245 ]
 [ 959.87871087  203.94350627]
 [ 955.68428051  217.36581641]
 [ 951.45008346  230.7674157 ]
 [ 941.24106491  237.65628868]
 [ 946.24755466  241.97005522]
 [ 952.09786355  245.38179362]
 [ 960.32767293  245.42925793]
 [ 968.37550312  244.93746662]
 [ 928.76292901  181.43494621]
 [ 935.90992978  176.77988106]
 [ 945.18211854  179.4331907 ]
 [ 951.49016982  189.80772597]
 [ 942.61010042  189.84270293]
 [ 933.53411055  187.59156644]
 [ 985.81037271  197.53436518]
 [ 995.32273418  190.33018914]
 [1005.80741799  192.32683524]
 [1013.861265    200.60808921]
 [1004.89152074  203.31367353]
 [ 994.67219573  201.69834536]
 [ 930.63123432  262.02620661]
 [ 936.89501274  258.42492032]
 [ 944.55111027  257.49850523]
 [ 950.04134828  260.86780107]
 [ 957.55324835  260.49161315]
 [ 969.26466754  266.35186243]
 [ 980.88163245  273.60067225]
 [ 968.19596264  278.87541837]
 [ 956.146725    280.27186728]
 [ 948.11492419  279.18600386]
 [ 941.44183183  276.65232944]
 [ 935.29590473  270.86211658]
 [ 933.71239817  263.03268099]
 [ 943.53830457  264.30769014]
 [ 949.43958887  266.45390606]
 [ 956.93509865  267.3806408 ]
 [ 976.77822778  273.1028899 ]
 [ 957.21822435  270.22681868]
 [ 949.68458742  269.26276624]
 [ 943.66793174  267.0574339 ]]","[8.2970098e-02 8.9278692e-01 8.4414193e-03 6.7721725e-01 8.8852811e-01
 9.4691031e-02 7.7172244e-01 9.6963608e-01 3.6385078e-02 2.9247269e-04
 1.4986357e-03 4.7680123e-06]",1.0
