frame,time,face_box,face_prob,face_landmarks,face_aus,face_id
631,25.240000000000002,[734.78467  109.235695 899.2267   331.82712 ],0.9984607696533203,"[[743.03079933 203.84395325]
 [742.77366346 223.00443459]
 [744.56358603 242.74147713]
 [748.03828964 262.81470346]
 [753.1964761  281.63452816]
 [761.65698436 298.1350081 ]
 [773.20139998 311.59655702]
 [787.41384512 321.69619727]
 [806.23633111 325.24230719]
 [827.62408018 324.30161572]
 [849.38846934 318.01073265]
 [869.48036599 307.68491244]
 [885.68036234 292.2351042 ]
 [896.09376311 272.42203498]
 [902.16138124 249.65449965]
 [906.18562603 225.93456554]
 [908.39761055 201.84022188]
 [747.08319417 184.15259516]
 [754.83661124 177.58565807]
 [765.94782409 176.11391282]
 [777.86571103 177.96279973]
 [789.28215176 182.14086223]
 [817.49296474 179.56085879]
 [831.80414307 175.09025526]
 [847.34257042 173.41358495]
 [862.95770895 176.31130838]
 [876.27822733 183.79346883]
 [802.66529596 196.72991204]
 [801.59760618 210.69448566]
 [800.2821629  224.28791881]
 [798.97824401 238.0155375 ]
 [786.75718564 251.79024506]
 [793.53664809 254.29569113]
 [801.11626124 255.71281803]
 [810.15124476 253.97942865]
 [818.90745986 251.81246769]
 [759.09149408 199.21196711]
 [767.40047711 194.55031145]
 [777.2574681  194.72437501]
 [785.9923988  201.05033278]
 [776.48347592 203.36810791]
 [766.73231685 203.28319454]
 [829.83664298 200.72328353]
 [839.0768348  194.04050076]
 [849.67764688 194.35498118]
 [859.89420676 199.29515743]
 [850.08245766 203.09237844]
 [839.6636045  203.18054318]
 [777.40486568 285.83052337]
 [785.87807554 278.88532937]
 [794.76835227 274.87349999]
 [801.6183418  276.82655478]
 [809.66258866 274.65503836]
 [822.47498989 278.58892918]
 [835.91758525 283.82433724]
 [822.88581955 289.18426526]
 [810.40557772 291.52524257]
 [801.72752541 292.07572198]
 [794.10408658 291.53903878]
 [786.00127959 289.73184144]
 [781.48388225 285.96644378]
 [794.34336054 282.09893763]
 [801.53982496 282.68477499]
 [809.85190594 281.78798592]
 [831.97958744 283.70472682]
 [810.11118972 282.30605781]
 [801.94661254 282.97468424]
 [794.84576565 282.36006248]]","[7.9074606e-02 9.4413996e-01 5.9226057e-03 6.3222551e-01 8.0045396e-01
 3.3856720e-01 9.4629252e-01 9.2741382e-01 1.2131775e-01 1.1666218e-03
 9.0355696e-03 2.8930092e-05]",0.0
632,25.28,[734.9412  111.66447 899.3459  330.52927],0.9991135001182556,"[[743.13918632 203.43757284]
 [742.91604826 222.58620524]
 [744.74504632 242.32514787]
 [748.28070876 262.39132857]
 [753.49479407 281.2127111 ]
 [761.9489235  297.75388336]
 [773.41869915 311.28868556]
 [787.50881946 321.45829821]
 [806.21789092 325.03629637]
 [827.49559486 324.08243418]
 [849.13125086 317.76395869]
 [869.12466216 307.41821718]
 [885.29326594 291.99948287]
 [895.75950301 272.25103986]
 [901.90310061 249.54387033]
 [906.00114155 225.81861365]
 [908.2799356  201.71698833]
 [747.23498493 184.24477839]
 [754.92745203 177.87688911]
 [765.93319881 176.53488016]
 [777.7419405  178.43876308]
 [789.06999224 182.60952032]
 [817.43471146 180.07446373]
 [831.67031157 175.61774492]
 [847.13397503 173.88053769]
 [862.69709158 176.66199058]
 [876.05002928 184.02133644]
 [802.47587246 197.25694144]
 [801.36333615 211.30113536]
 [800.00561911 224.9570291 ]
 [798.66883242 238.74548566]
 [786.57208157 252.1281991 ]
 [793.31126475 254.71505344]
 [800.9196564  256.17235339]
 [809.9950726  254.40302777]
 [818.78998554 252.16883242]
 [759.11001098 199.48747826]
 [767.42126584 195.05003166]
 [777.20447838 195.23802125]
 [785.91113806 201.3894729 ]
 [776.42752397 203.71264732]
 [766.74576491 203.6027143 ]
 [829.73803961 201.10242558]
 [838.97368777 194.61377519]
 [849.51247001 194.9260428 ]
 [859.73430526 199.70386279]
 [849.90675366 203.50782257]
 [839.53619313 203.59030479]
 [777.84440303 285.9384737 ]
 [786.10829169 279.08561635]
 [794.82836401 275.13869643]
 [801.63419151 277.06705022]
 [809.6093688  274.90920019]
 [822.37272799 278.77388573]
 [835.77070105 283.92104053]
 [822.80130744 289.26792765]
 [810.38432872 291.62905049]
 [801.75607967 292.18422699]
 [794.18286896 291.62205207]
 [786.24546307 289.79044878]
 [781.86229849 286.08361125]
 [794.43410987 282.26051497]
 [801.57687056 282.84859467]
 [809.83467543 281.94284809]
 [831.87423348 283.82256699]
 [810.06997222 282.45151401]
 [801.96547168 283.12202871]
 [794.92069477 282.49645495]]","[7.91698098e-02 9.42797780e-01 5.75830787e-03 6.16267502e-01
 8.00362349e-01 3.34834635e-01 9.45012689e-01 9.28149819e-01
 1.23707585e-01 1.17800978e-03 9.18669440e-03 3.10615615e-05]",0.0
633,25.32,[735.33716 110.78668 899.9514  331.23386],0.9988283514976501,"[[743.43822908 203.97885871]
 [743.13740325 223.24635804]
 [744.87488192 243.15559947]
 [748.24796683 263.38542283]
 [753.34481385 282.35543621]
 [761.74218881 299.02521181]
 [773.28002793 312.58417213]
 [787.62053943 322.58356857]
 [806.52936089 325.97061491]
 [827.94738138 324.82731152]
 [849.58926868 318.2080338 ]
 [869.4379909  307.57519186]
 [885.41177189 291.93820834]
 [895.72628605 272.10292828]
 [901.8015399  249.44196248]
 [905.76335359 225.78061211]
 [907.8682729  201.75578058]
 [747.53170276 184.74465793]
 [755.37974602 178.5383637 ]
 [766.44530097 177.34765279]
 [778.23784775 179.3640238 ]
 [789.52641094 183.62746584]
 [817.41798151 181.10246432]
 [831.4818784  176.58546233]
 [846.77143109 174.70119387]
 [862.20190811 177.23670483]
 [875.52427936 184.29315364]
 [802.75177205 197.76293427]
 [801.73881274 211.95830822]
 [800.48059011 225.78316128]
 [799.22437966 239.71762872]
 [786.80116963 252.75587356]
 [793.63566941 255.40866411]
 [801.34023917 256.92006314]
 [810.44413292 255.01412082]
 [819.18632758 252.58877301]
 [759.35057622 199.79514909]
 [767.61490744 195.46859735]
 [777.26031721 195.67240715]
 [785.91240573 201.63815284]
 [776.48054808 203.84927583]
 [766.92052376 203.74486011]
 [829.751109   201.27480739]
 [838.94959354 194.97925085]
 [849.33376145 195.29618013]
 [859.43318927 199.8796258 ]
 [849.66644013 203.55497044]
 [839.46419573 203.63824338]
 [777.67770863 286.4772222 ]
 [786.14056247 279.48113918]
 [794.98683059 275.52490771]
 [801.87497509 277.42060614]
 [809.93252838 275.18637538]
 [822.54263043 278.89493597]
 [835.75427794 283.97353458]
 [822.90844834 289.30319118]
 [810.6251123  291.69945955]
 [801.94613945 292.33957303]
 [794.31094611 291.85550189]
 [786.24671304 290.17953968]
 [781.73702812 286.56544006]
 [794.58098125 282.61442494]
 [801.79840553 283.15409398]
 [810.14723706 282.17273378]
 [831.85203934 283.872087  ]
 [810.36006337 282.64711571]
 [802.18233907 283.41215038]
 [795.06401384 282.87089992]]","[8.2964242e-02 9.4927830e-01 5.7743792e-03 6.3473618e-01 8.0712634e-01
 3.2204339e-01 9.4543880e-01 9.3037987e-01 1.2582870e-01 1.1405245e-03
 9.0294359e-03 2.9791583e-05]",0.0
634,25.36,[734.6461  112.07041 899.4199  330.87848],0.9991306662559509,"[[742.79442269 204.32846594]
 [742.52468848 223.491225  ]
 [744.30438191 243.32714236]
 [747.70584109 263.57453847]
 [752.7973862  282.63535428]
 [761.24603373 299.37645948]
 [772.87405568 313.00855505]
 [787.32179761 323.18301821]
 [806.39863425 326.6328733 ]
 [827.99105465 325.49738264]
 [849.79639578 318.78507197]
 [869.79708874 308.04130566]
 [885.89001989 292.27626169]
 [896.13738227 272.29865289]
 [902.04273856 249.49308062]
 [905.84000087 225.76224172]
 [907.82604146 201.72621036]
 [747.04846171 184.89358282]
 [754.98414749 178.79013467]
 [766.05051675 177.77590668]
 [777.74112028 179.93414026]
 [788.9715777  184.19922274]
 [816.8276782  181.64087546]
 [830.83103228 177.01064187]
 [846.06983757 174.94010687]
 [861.56646323 177.2380079 ]
 [875.10934961 184.08930743]
 [802.28558153 198.27074945]
 [801.31953996 212.19669604]
 [800.10772759 225.78290653]
 [798.9109447  239.50287771]
 [786.71514791 253.14077973]
 [793.48781258 255.65768528]
 [801.09456968 257.08764064]
 [810.11372709 255.2584095 ]
 [818.85160232 252.98172796]
 [758.90736365 200.48802114]
 [767.17774916 196.07667994]
 [776.94822174 196.27547991]
 [785.64059544 202.38785017]
 [776.1600675  204.7125293 ]
 [766.49905586 204.60384136]
 [829.38882673 201.94671959]
 [838.46820831 195.46417069]
 [848.93980336 195.69568503]
 [859.13654816 200.34150279]
 [849.40472031 204.19496489]
 [839.12449014 204.3536036 ]
 [777.21452165 287.12147117]
 [785.82876796 280.18930626]
 [794.81358236 276.1535902 ]
 [801.72144163 278.0799613 ]
 [809.81280684 275.82665896]
 [822.59535563 279.6117537 ]
 [836.06690061 284.68425083]
 [823.0144465  290.28277421]
 [810.52496982 292.75436115]
 [801.7974034  293.37889636]
 [794.12707633 292.89119029]
 [785.92110461 291.12657356]
 [781.30800122 287.28796983]
 [794.41042382 283.46319771]
 [801.65993106 284.00887382]
 [810.03782433 283.04206514]
 [832.11438668 284.64957738]
 [810.20608735 283.44021976]
 [801.99268645 284.18805933]
 [794.85413307 283.63861847]]","[7.6516248e-02 9.4616479e-01 5.3627230e-03 6.1924863e-01 8.0075234e-01
 3.2963032e-01 9.4733006e-01 9.2883360e-01 1.2207789e-01 1.1025447e-03
 9.3669211e-03 2.8379327e-05]",0.0
635,25.400000000000002,[734.4955   112.204124 899.219    331.8228  ],0.9989680051803589,"[[743.02794036 206.37427533]
 [742.88963306 225.44319892]
 [744.83121657 245.1447773 ]
 [748.37269431 265.1992389 ]
 [753.48639715 284.06949234]
 [761.78945571 300.66051507]
 [773.17744249 314.22126925]
 [787.38232863 324.31437135]
 [806.3529616  327.63605976]
 [827.85555911 326.39935756]
 [849.5687052  319.56796753]
 [869.47725034 308.74132955]
 [885.53146005 292.96469629]
 [895.78219771 272.97775233]
 [901.71289229 250.14792752]
 [905.53046536 226.45033407]
 [907.51204491 202.45792186]
 [746.19639525 186.09481394]
 [754.08326322 179.87344301]
 [765.1198892  178.7122364 ]
 [776.86107194 180.67113894]
 [788.16901946 184.79383367]
 [816.7761519  181.92668259]
 [830.86240125 177.19951558]
 [846.18752432 175.08019817]
 [861.79304445 177.35162205]
 [875.39158773 184.24795103]
 [801.91188598 198.63554549]
 [800.91526026 212.58280599]
 [799.66737592 226.20400858]
 [798.42286098 239.93889713]
 [786.4021191  253.70037496]
 [793.18477982 256.18342137]
 [800.76060462 257.58096921]
 [809.8069768  255.69329596]
 [818.56976545 253.37340832]
 [758.18691587 201.50402427]
 [766.42570522 196.82889104]
 [776.29108429 196.91041732]
 [785.13542873 203.03309047]
 [775.59078795 205.46842253]
 [765.8280986  205.48151654]
 [829.34398019 202.24012113]
 [838.53209102 195.57361293]
 [849.12929177 195.75220835]
 [859.39928985 200.48891115]
 [849.62230861 204.42669064]
 [839.22740114 204.61251462]
 [776.54602504 287.6330452 ]
 [785.21270049 280.70220208]
 [794.26057738 276.62975907]
 [801.21074581 278.53086269]
 [809.34484506 276.25163198]
 [822.22308218 279.95668745]
 [835.80011094 284.95483375]
 [822.65591025 290.6588763 ]
 [810.10672867 293.23567557]
 [801.34180981 293.90456164]
 [793.62437618 293.46582091]
 [785.30823541 291.72820652]
 [780.65103489 287.79743135]
 [793.89412808 283.97366238]
 [801.18973285 284.48914969]
 [809.60716188 283.50228989]
 [831.77444994 284.95400763]
 [809.75526756 283.85821795]
 [801.5002538  284.6587522 ]
 [794.3149184  284.15455914]]","[9.1689967e-02 9.6003962e-01 4.7568129e-03 6.2138551e-01 8.2624900e-01
 3.1672314e-01 9.4730276e-01 9.4032383e-01 1.3041018e-01 1.0813144e-03
 9.4905086e-03 3.1320291e-05]",0.0
636,25.44,[729.2025  107.97988 898.689   337.68137],0.9977836012840271,"[[741.17690766 204.99127364]
 [741.2861746  224.57875443]
 [743.50541359 244.67426491]
 [747.35038775 265.06859136]
 [752.92514765 284.20316076]
 [761.72008884 300.96634126]
 [773.40739226 314.72922707]
 [787.61842906 325.12673378]
 [806.45374477 328.70938826]
 [827.78630471 327.61706543]
 [849.22663903 320.80965471]
 [869.01521111 309.90957785]
 [885.02519298 294.01348042]
 [895.39351726 273.95701361]
 [901.49178267 250.9736824 ]
 [905.65547156 227.00290275]
 [907.94634128 202.60900211]
 [744.78211772 186.16373992]
 [752.85843539 180.06055605]
 [764.11977863 179.05671072]
 [776.12964523 181.20442235]
 [787.77328444 185.52822554]
 [816.14157724 183.18119788]
 [830.62421131 178.66193318]
 [846.29790211 176.78195214]
 [862.14964223 179.29994631]
 [875.92169619 186.38527715]
 [801.57853949 199.37527227]
 [800.69247568 213.57458746]
 [799.56227648 227.46093321]
 [798.48831427 241.50076032]
 [785.98774505 254.91598606]
 [792.81875706 257.49724531]
 [800.45245016 258.97095823]
 [809.44826984 257.18890858]
 [818.17131281 254.99091196]
 [757.14519513 200.90236473]
 [765.57721019 196.67604303]
 [775.46767819 196.92687213]
 [784.25523257 203.02316165]
 [774.60117269 205.26889586]
 [764.80755389 205.10601532]
 [829.04733849 202.95233953]
 [838.38943815 196.62579453]
 [849.03206515 197.01438904]
 [859.32734823 201.63646102]
 [849.39638352 205.45611334]
 [838.91532993 205.48329556]
 [776.77539778 289.82216549]
 [785.32726753 283.06023073]
 [794.25536573 279.17092967]
 [801.09203792 281.17150712]
 [809.07154286 278.93956161]
 [821.75909853 282.81196117]
 [835.02346325 287.76603198]
 [822.21900153 293.54712081]
 [809.74773633 296.02828431]
 [801.11224067 296.57591701]
 [793.50496984 295.98255301]
 [785.38995504 294.01541376]
 [780.88585913 290.04117966]
 [793.82207346 286.23042798]
 [800.99120045 286.83702135]
 [809.24203515 285.89821029]
 [831.07923841 287.68706918]
 [809.47459483 286.62699294]
 [801.35810876 287.33718395]
 [794.27375066 286.67470622]]","[8.6026944e-02 9.4911104e-01 6.9332477e-03 6.7291164e-01 7.9417157e-01
 2.9036808e-01 9.4574034e-01 9.5763147e-01 1.1129752e-01 8.0801401e-04
 7.1113002e-03 1.9439274e-05]",0.0
637,25.48,[729.56354 107.7135  898.85974 338.03564],0.9972618818283081,"[[741.12008703 205.06039953]
 [741.22614086 224.66896462]
 [743.46112621 244.785146  ]
 [747.34161174 265.17654204]
 [752.95064884 284.28078604]
 [761.75053585 301.00712371]
 [773.43214869 314.7308321 ]
 [787.61686051 325.07790184]
 [806.41523004 328.6609211 ]
 [827.70617461 327.56305361]
 [849.11782503 320.76354647]
 [868.89955139 309.87779331]
 [884.93657565 294.01461124]
 [895.36692476 273.98656082]
 [901.54268169 251.02764559]
 [905.75733042 227.08372593]
 [908.08065343 202.72034526]
 [744.73876053 185.88532126]
 [752.92731202 179.94797266]
 [764.19120264 179.07949734]
 [776.16788638 181.29652941]
 [787.77322364 185.64756954]
 [816.51449227 183.36676776]
 [830.9680655  178.86048317]
 [846.61104178 176.93412638]
 [862.45290852 179.35958791]
 [876.26134324 186.3426404 ]
 [801.73575377 199.43719375]
 [800.815431   213.64252174]
 [799.65142274 227.52872157]
 [798.54290974 241.55913734]
 [786.0035218  254.93110013]
 [792.83948874 257.52355814]
 [800.46977723 258.99935031]
 [809.46967638 257.23309565]
 [818.19992375 255.03764033]
 [757.03252661 200.87989426]
 [765.53310823 196.70216739]
 [775.43082929 196.97360659]
 [784.23360717 203.03639102]
 [774.54070425 205.26352143]
 [764.73154581 205.07712471]
 [829.30563951 203.03207445]
 [838.70883989 196.77928805]
 [849.36566901 197.19202495]
 [859.69079113 201.78614259]
 [849.68863344 205.60070014]
 [839.19056892 205.59775758]
 [776.62243927 289.68382859]
 [785.20337594 282.91965652]
 [794.15585971 279.02628207]
 [800.98322392 281.02908468]
 [808.94082987 278.82165241]
 [821.58967018 282.72018242]
 [834.81034636 287.71735811]
 [822.04252076 293.48514462]
 [809.61097407 295.9804008 ]
 [800.99392414 296.51829386]
 [793.38645875 295.91448498]
 [785.24770892 293.91483164]
 [780.7231853  289.91092873]
 [793.71012235 286.09384203]
 [800.87304199 286.70853353]
 [809.09835422 285.78959084]
 [830.85714793 287.62830305]
 [809.35698962 286.53860664]
 [801.26405621 287.23606682]
 [794.18264675 286.57464695]]","[7.93849453e-02 9.43196177e-01 7.19574327e-03 6.64840579e-01
 7.99710810e-01 2.96508461e-01 9.46164966e-01 9.54823792e-01
 1.12033084e-01 7.88051635e-04 7.05021527e-03 1.88591312e-05]",0.0
638,25.52,[733.1526  114.36815 899.56744 335.6046 ],0.998519241809845,"[[742.19485855 206.34980202]
 [742.33228302 225.8923769 ]
 [744.69470716 245.96636295]
 [748.55847991 266.17853642]
 [753.93046176 285.35641432]
 [762.26434445 302.51312256]
 [773.67787099 316.69738293]
 [787.90263271 327.33798027]
 [806.94897509 330.76455593]
 [828.45445013 329.14350033]
 [850.12698507 321.55165672]
 [870.06819582 309.90537405]
 [886.20210028 293.44336987]
 [896.567348   272.85645008]
 [902.47300005 249.52640533]
 [906.22879601 225.44431686]
 [908.22015142 201.08512044]
 [745.32111621 187.26180792]
 [753.39322424 181.4214468 ]
 [764.39322865 180.58899641]
 [776.08665562 182.59205818]
 [787.46878242 186.58092618]
 [816.47631264 183.67338181]
 [830.67163563 178.97046804]
 [845.99680042 176.6407609 ]
 [861.65335512 178.53786945]
 [875.44143534 185.02502441]
 [801.5320096  199.94820356]
 [800.56468582 214.01363611]
 [799.3304286  227.80923843]
 [798.06438422 241.77751541]
 [786.39120197 255.05084991]
 [793.03691721 257.5937748 ]
 [800.393996   259.01348591]
 [809.24065447 257.12374449]
 [817.75261497 254.7580719 ]
 [757.9306457  202.7552247 ]
 [766.06639361 198.50753546]
 [775.74711776 198.44839573]
 [784.40016842 203.79325151]
 [775.06230211 206.49285316]
 [765.49615002 206.57799244]
 [829.20471764 202.80780792]
 [838.33377695 196.89431787]
 [848.79399872 197.15348482]
 [859.00860167 201.30954981]
 [849.16084146 205.336833  ]
 [838.89215326 205.40940762]
 [776.88786721 289.86419439]
 [784.92203689 282.99939632]
 [793.41734385 278.90191078]
 [800.03270841 280.83581924]
 [807.76329374 278.57718468]
 [819.86976004 282.35424757]
 [832.71705246 287.47680187]
 [820.41498756 293.19268465]
 [808.64282584 295.83188295]
 [800.35411453 296.51126862]
 [792.95209384 296.04552984]
 [785.05684471 294.18836832]
 [780.90222812 289.96990919]
 [793.11731791 286.00646257]
 [800.04166698 286.53995991]
 [807.98899269 285.61489582]
 [828.58862019 287.44115829]
 [808.21897721 286.28182411]
 [800.41305757 287.11988926]
 [793.55606771 286.63269281]]","[9.0243101e-02 9.3246502e-01 4.9497709e-03 6.7970014e-01 8.5278124e-01
 2.1896562e-01 9.2937458e-01 9.1906452e-01 9.1386214e-02 6.3197024e-04
 3.4888184e-03 1.0545381e-05]",0.0
639,25.560000000000002,[733.914   116.13672 902.97107 340.7908 ],0.9974008798599243,"[[741.09246883 201.86254621]
 [741.25068474 222.26518965]
 [743.71838176 243.05161858]
 [747.60602003 263.82742023]
 [753.05738384 283.83107901]
 [761.50103235 302.33157492]
 [773.24178827 317.88269949]
 [787.89999115 329.82077122]
 [807.33957171 333.97608232]
 [829.29546237 332.03603411]
 [851.19790053 323.46554232]
 [871.20170522 310.56442595]
 [887.36136866 293.12111235]
 [897.92246723 271.81178284]
 [903.80115914 247.979182  ]
 [907.27521849 223.51788211]
 [909.19193292 198.90921092]
 [744.84086889 185.8557744 ]
 [753.22452623 180.24276423]
 [764.5508247  179.996732  ]
 [776.36922717 182.5326308 ]
 [787.7545228  186.83194506]
 [816.73460102 185.07504702]
 [831.03692412 180.82784164]
 [846.35250998 178.65896666]
 [861.73812151 180.58320165]
 [875.06041336 187.05581689]
 [801.83695018 201.0080359 ]
 [800.89894772 214.8106463 ]
 [799.6725316  228.31177783]
 [798.35915792 242.15216732]
 [785.96561527 254.36148977]
 [792.8279984  257.19275737]
 [800.4844538  258.87001777]
 [809.42992163 257.14273381]
 [817.89144742 254.81391478]
 [757.92744875 202.82977366]
 [766.190534   200.1302526 ]
 [775.326478   200.14379811]
 [783.71160054 203.80359149]
 [774.70053911 206.44270492]
 [765.66172397 206.39543545]
 [829.2230413  203.92772627]
 [838.41534996 200.23622131]
 [848.33072639 200.94569492]
 [858.51569986 203.85322595]
 [848.24722815 207.29812109]
 [838.41425562 206.94739687]
 [777.66644108 289.49346828]
 [784.74284697 282.17313981]
 [792.74508381 278.07766485]
 [799.23170054 280.2840271 ]
 [806.80366063 278.24760389]
 [818.20472693 282.69674563]
 [829.89409137 289.22922134]
 [818.83173585 295.52856588]
 [807.85434377 298.41637444]
 [799.66726661 298.91971064]
 [792.25287342 298.05041456]
 [784.77870488 295.04694629]
 [781.60734034 289.43697596]
 [792.48153603 285.31296301]
 [799.21143091 286.14102674]
 [806.96016359 285.48449492]
 [825.65489292 288.92978525]
 [807.42435884 288.03162289]
 [799.73032498 288.6738553 ]
 [792.89741004 287.8555069 ]]","[4.7917340e-02 8.6001074e-01 7.0030196e-03 6.3094562e-01 7.6927161e-01
 2.2544649e-01 9.1942859e-01 9.2091829e-01 8.7842576e-02 5.4191292e-04
 3.6728226e-03 6.8293543e-06]",0.0
640,25.6,[733.96423 116.22163 902.92505 340.75806],0.997414231300354,"[[741.53844635 203.03633308]
 [741.74271119 223.27685559]
 [744.27380195 243.88109636]
 [748.21581046 264.48444176]
 [753.55640405 284.37586248]
 [761.79871866 302.80035877]
 [773.3645604  318.27378827]
 [787.92412657 330.07792234]
 [807.32556215 334.13695049]
 [829.24950373 332.21565652]
 [851.19489211 323.77932858]
 [871.16857898 310.95096338]
 [887.229693   293.51840401]
 [897.64618015 272.22447789]
 [903.39660716 248.4112643 ]
 [906.77069306 223.97330469]
 [908.56723869 199.40936255]
 [745.03064692 186.71910381]
 [753.23032506 180.98698372]
 [764.40541165 180.56224644]
 [776.1293577  182.91286954]
 [787.45392451 187.05160475]
 [816.11206269 185.00950694]
 [830.34094894 180.72158796]
 [845.60216105 178.56128776]
 [860.9648658  180.47720945]
 [874.30304158 186.91634172]
 [801.41995594 200.83369589]
 [800.48642448 214.62517038]
 [799.264296   228.11949334]
 [797.95230877 241.94219726]
 [786.00577888 254.37416279]
 [792.76226926 257.13297677]
 [800.30798352 258.73188519]
 [809.17907336 256.97778547]
 [817.58100778 254.63067734]
 [758.05676427 203.15090555]
 [766.15916048 200.19957256]
 [775.26282856 200.10595685]
 [783.67144808 203.81887186]
 [774.73877659 206.50725323]
 [765.74987155 206.5674797 ]
 [828.87971139 203.61908695]
 [837.91991329 199.72315124]
 [847.78893548 200.35153928]
 [857.94186604 203.3652041 ]
 [847.80397546 206.79719937]
 [838.0326708  206.51545081]
 [778.00795773 289.7963295 ]
 [784.85535952 282.20505971]
 [792.7413609  277.93892026]
 [799.21647781 280.10339487]
 [806.78107977 278.0264377 ]
 [818.23457539 282.48099434]
 [829.92831141 289.12014747]
 [818.88971597 295.35467309]
 [807.90164906 298.24447888]
 [799.73358452 298.79153246]
 [792.35248122 297.9893316 ]
 [784.98231003 295.12958157]
 [781.93886775 289.66740674]
 [792.53096452 285.23990512]
 [799.23749506 286.00848079]
 [806.97409487 285.32382894]
 [825.69994736 288.81357628]
 [807.40326065 287.87704408]
 [799.720783   288.54710364]
 [792.91707337 287.78488034]]","[4.4340339e-02 8.6162531e-01 6.5137735e-03 6.2072438e-01 7.5292814e-01
 2.2126657e-01 9.1790557e-01 9.1792977e-01 8.6208962e-02 5.1881216e-04
 3.7456250e-03 6.0809753e-06]",0.0
641,25.64,[730.1117  114.51167 900.2712  338.31003],0.9957714676856995,"[[740.47995913 204.3924942 ]
 [740.78957516 224.50754711]
 [743.40246978 245.01884842]
 [747.46675293 265.60296857]
 [753.01012191 285.36185735]
 [761.43076393 303.37165201]
 [773.03119886 318.36588258]
 [787.5104067  329.71055651]
 [806.9258635  333.46578264]
 [828.8727634  331.56578445]
 [850.81502008 323.23869073]
 [870.85890371 310.5800029 ]
 [886.98661315 293.24151748]
 [897.37280804 272.00160617]
 [903.14749706 248.17133808]
 [906.67984951 223.68452126]
 [908.55165857 198.9956885 ]
 [743.62301882 187.14900503]
 [751.84842336 181.49744028]
 [762.99297835 181.07731605]
 [774.7220208  183.34891701]
 [786.20771366 187.35963532]
 [814.93246633 184.96274734]
 [829.30524099 180.53972492]
 [844.73532158 178.19205487]
 [860.45266974 179.92002243]
 [874.25698209 186.24830329]
 [800.24888429 200.10623851]
 [799.22147202 213.9743399 ]
 [797.90275383 227.61240119]
 [796.55003029 241.55438447]
 [784.91444755 254.39821386]
 [791.62854794 257.05474848]
 [799.14638656 258.58156765]
 [808.14910281 256.77742714]
 [816.76563907 254.44127345]
 [756.71468216 202.69447529]
 [764.82707056 199.3872326 ]
 [774.08447254 199.2535817 ]
 [782.60165039 203.32466164]
 [773.5274716  206.00573191]
 [764.36449158 206.1111387 ]
 [828.2783969  202.70680422]
 [837.36043859 198.29562196]
 [847.44125742 198.81704131]
 [857.68776524 202.04639429]
 [847.58860576 205.65674642]
 [837.63854194 205.48182601]
 [777.0979594  290.29292548]
 [784.17217064 283.13398802]
 [792.09682095 278.89408493]
 [798.64578831 280.97037816]
 [806.298347   278.77934897]
 [818.19609958 282.93000484]
 [830.73449183 288.90074694]
 [819.04453474 294.6656608 ]
 [807.6932748  297.29809964]
 [799.48178458 297.85362208]
 [792.12917674 297.20569992]
 [784.61577359 294.94499826]
 [780.99644053 290.26088738]
 [791.96177709 285.99493349]
 [798.75732902 286.65390158]
 [806.6171028  285.85649276]
 [826.51300269 288.7192955 ]
 [807.12107348 287.32152069]
 [799.37776464 288.05796915]
 [792.57542509 287.40104163]]","[4.1129250e-02 8.7454778e-01 6.1167055e-03 5.6196696e-01 6.9104075e-01
 2.2654188e-01 9.2036122e-01 9.2000324e-01 7.5113043e-02 5.1007752e-04
 4.3820497e-03 6.7672181e-06]",0.0
